"spo","pval","gene","funct","NCBI","padj"
"SPO2468",1.007,"SPO2468","amidohydrolase family protein","SPO_RS12535",1
"SPO2469",0.8214,"SPO2469","mazG family protein","SPO_RS12540",1
"SPO2470",0.8552,"iunH","inosine-uridine preferring nucleoside hydrolase","SPO_RS12545",1
"SPO2473",0.426,"SPO2473","haloacid dehalogenase, type II, putative","SPO_RS12560",1
"SPO2474",0.0868,"eno","enolase","SPO_RS12565",0.788454807692308
"SPO2475",0.6646,"SPO2475","hypothetical protein","SPO_RS12570",1
"SPO2476",0.8934,"SPO2476","lipoprotein, putative","SPO_RS12575",1
"SPO2477",0.56,"mur","Manganese uptake regulator","SPO_RS12580",1
"SPO2478",1.5198,"SPO2478","RNA helicase","SPO_RS12585",1
"SPO2479",0.6212,"SPO2479","hypothetical protein","SPO_RS12590",1
"SPO2480",0.3698,"selO","Protein adenylyltransferase SelO (EC 2.7.7.-) (EC 2.7.7.n1)","SPO_RS12595",1
"SPO2481",1.0276,"SPO2481","drug/metabolite exporter family protein","SPO_RS12600",1
"SPO2483",1.0336,"anmK","Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170)","SPO_RS12610",1
"SPO2486",0.5744,"SPO2486","hypothetical protein","SPO_RS12620",1
"SPO2487",0.8274,"SPO2487","3-hydroxyacyl-CoA dehydrogenase, type II","SPO_RS12625",1
"SPO2488",0,"SPO2488","ABC transporter, ATP-binding protein","SPO_RS12630",0
"SPO2489",0.9742,"glsB","N-acetyltransferase; glutamine lipid biosynthesis protein","SPO_RS12635",1
"SPO2490",NA,"bamE","membrane lipoprotein; outer membrane protein assembly","SPO_RS12640",NA
"SPO2491",0.484,"SPO2491","hypothetical protein","SPO_RS12645",1
"SPO2494",NA,"fabH-2","3-oxoacyl-(acyl-carrier-protein) synthase III","SPO_RS12660",NA
"SPO2496",0.8928,"SPO2496","transcriptional regulator, MerR family","",1
"SPO2498",1.0094,"SPO2498","2''-deoxycytidine 5''-triphosphate deaminase-like protein","SPO_RS12680",1
"SPO2499",0.9974,"SPO2499","hypothetical protein","SPO_RS12685",1
"SPO2500",1.005,"scpB","segregation and condensation protein B","SPO_RS12690",1
"SPO2501",1.0664,"scpA","segregation and condensation protein A","SPO_RS12695",1
"SPO2502",0.2566,"SPO2502","beta-N-acetylhexosaminidase, putative","SPO_RS12700",1
"SPO2504",1.1516,"argS","arginyl-tRNA synthetase","SPO_RS12710",1
"SPO2505",0.9428,"SPO2505","deoxyguanosinetriphosphate triphosphohydrolase, putative","SPO_RS12715",1
"SPO2506",0.9874,"SPO2506","Iron-sulfur cluster assembly family protein","SPO_RS12720",1
"SPO2507",0.9406,"SPO2507","hypothetical protein","SPO_RS12725",1
"SPO2508",0.868,"SPO2508","hypothetical protein","",1
"SPO2509",0.6402,"xth","exodeoxyribonuclease III","SPO_RS12740",1
"SPO2511",0.1456,"SPO2511","dnaK suppressor protein, putative","SPO_RS12750",0.91598407960199
"SPO2512",1.0054,"SPO2512","ATPase, AAA family","SPO_RS12755",1
"SPO2513",0.3412,"SPO2513","hypothetical protein","SPO_RS12760",1
"SPO2514",0.5554,"SPO2514","hypothetical protein","SPO_RS22570",1
"SPO2515",0.0288,"SPO2515","hypothetical protein","SPO_RS12765",0.367871698113208
"SPO2516",0.059,"SPO2516","hypothetical protein","SPO_RS12770",0.601702479338843
"SPO2518",0.59,"SPO2518","bacterial luciferase family protein","SPO_RS12780",1
"SPO2519",NA,"SPO2519","hypothetical protein","SPO_RS12785",NA
"SPO2520",0.846,"SPO2520","hypothetical protein","SPO_RS12790",1
"SPO2521",1.1286,"SPO2521","lipoprotein, putative","SPO_RS12795",1
"SPO2522",0.1834,"SPO2522","hypothetical protein","SPO_RS12800",1
"SPO2523",0.5184,"glnE","glutamate-ammonia ligase adenylyltransferase","SPO_RS12805",1
"SPO2524",0.6368,"SPO2524","YbaK/prolyl-tRNA synthetases domain protein","SPO_RS12810",1
"SPO2526",1.0042,"SPO2526","hypothetical protein","",1
"SPO2527",0.749,"nylA","6-aminohexanoate-cyclic-dimer hydrolase","SPO_RS12825",1
"SPO2528",0.9966,"SPO2528","AMP-binding enzyme","SPO_RS12830",1
"SPO2529",0.1694,"SPO2529","hypothetical protein","SPO_RS12835",0.985265830721003
"SPO2530",0.9426,"SPO2530","branched-chain amino acid ABC transporter, permease protein","SPO_RS12840",1
"SPO2531",0.8422,"SPO2531","branched-chain amino acid ABC transporter, permease protein","SPO_RS12845",1
"SPO2532",0.772,"SPO2532","branched-chain amino acid ABC transporter, ATP-binding protein","SPO_RS12850",1
"SPO2534",0.791,"SPO2534","branched-chain amino acid ABC transporter, periplasmic branched-chain amino acid-binding protein, putative","SPO_RS12860",1
"SPO2535",0.0312,"SPO2535","histone deacetylase/AcuC/AphA family protein","SPO_RS12865",0.367871698113208
"SPO2536",0.028,"SPO2536","transcriptional regulator, LuxR family","SPO_RS12870",0.367871698113208
"SPO2537",1.0494,"SPO2537","hypothetical protein","",1
"SPO2538",0.4778,"SPO2538","acyl-CoA dehydrogenase famiy protein","SPO_RS12875",1
"SPO2539",0.0842,"SPO2539","AMP-binding enzyme","SPO_RS12880",0.788454807692308
"SPO2540",0.8774,"SPO2540","carbamoyl-phosphate synthase, putative","SPO_RS12885",1
"SPO2541",0.7776,"SPO2541","propionyl-CoA carboxylase, putative","SPO_RS12890",1
"SPO2542",0.8562,"SPO2542","biotin/lipoate binding domain protein","SPO_RS12895",1
"SPO2543",0.1048,"SPO2543","transcriptional regulator, GntR family","",0.863558512720157
"SPO2544",1.0026,"SPO2544","amidohydrolase family protein","SPO_RS12905",1
"SPO2545",0.9692,"SPO2545","TRAP dicarboxylate transporter, DctP subunit, putative","SPO_RS12910",1
"SPO2546",0.6684,"SPO2546","TRAP dicarboxylate transporter, DctQ subunit","SPO_RS12915",1
"SPO2547",0.5926,"SPO2547","TRAP dicarboxylate transporter, DctM subunit","SPO_RS12920",1
"SPO2548",0.1106,"SPO2548","oxidoreductase, zinc-binding dehydrogenase family","SPO_RS12925",0.863558512720157
"SPO2549",0.1056,"SPO2549","phosphotransferase family protein","SPO_RS12930",0.863558512720157
"SPO2550",0.6342,"SPO2550","transcriptional regulator, GntR family","SPO_RS12935",1
"SPO2551",0.2112,"SPO2551","peptide/opine/nickel uptake family ABC transporter, ATP-binding protein","SPO_RS12940",1
"SPO2552",0.5616,"SPO2552","peptide/opine/nickel uptake family ABC transporter, permease/ATP-binding protein","SPO_RS12945",1
"SPO2553",0.271,"SPO2553","peptide/opine/nickel uptake family ABC transporter, permease protein","SPO_RS12950",1
"SPO2554",1.0208,"SPO2554","peptide/opine/nickel uptake family ABC transporter, periplasmic substrate-binding protein","SPO_RS12955",1
"SPO2555",0.8574,"SPO2555","hypothetical protein","SPO_RS12960",1
"SPO2556",0.1894,"SPO2556","N-carbamyl-L-amino acid amidohydrolase, putative","SPO_RS12965",1
"SPO2559",0.9954,"gnl","gluconolactonase","",1
"SPO2560",0.8062,"garR","2-hydroxy-3-oxopropionate reductase","SPO_RS12985",1
"SPO2561",0.884,"SPO2561","ygbK domain protein","SPO_RS12990",1
"SPO2562",0.5608,"fucA","L-fuculose phosphate aldolase","SPO_RS12995",1
"SPO2563",0.8314,"SPO2563","hydroxypyruvate isomerase, putative","SPO_RS13000",1
"SPO2564",0.0862,"SPO2564","hypothetical protein","",0.788454807692308
"SPO2565",0.991,"SPO2565","GTPase, putative","SPO_RS13010",1
"SPO2566",0.8342,"SPO2566","glyoxalase family protein","",1
"SPO2567",0.4812,"SPO2567","hypothetical protein","SPO_RS13025",1
"SPO2568",0.0294,"SPO2568","RDD family protein","SPO_RS13030",0.367871698113208
"SPO2569",0.0268,"bpt","Aspartate/glutamate leucyltransferase (EC 2.3.2.29)","SPO_RS13035",0.367871698113208
"SPO2570",0.678,"SPO2570","glyoxalase family protein","SPO_RS13040",1
"SPO2571",0.6216,"SPO2571","TRAP transporter, DctM subunit, putative","SPO_RS13045",1
"SPO2572",0.0642,"SPO2572","hypothetical protein","",0.637180697050938
"SPO2573",1.5582,"SPO2573","bacterial extracellular solute-binding protein, family 7","SPO_RS13055",1
"SPO2574",0.4918,"SPO2574","sensor histidine kinase","SPO_RS13060",1
"SPO2575",0.9994,"SPO2575","DNA-binding response regulator, LuxR family","SPO_RS13065",1
"SPO2576",0.3784,"SPO2576","transcriptional regulator, TetR family","SPO_RS13070",1
"SPO2577",0.9944,"SPO2577","hypothetical protein","SPO_RS13075",1
"SPO2578",0.4274,"ilvB","acetolactate synthase, large subunit, biosynthetic type","SPO_RS13080",1
"SPO2579",1.018,"ilvN","acetolactate synthase, small subunit","SPO_RS13085",1
"SPO2580",0.8508,"SPO2580","hypothetical protein","SPO_RS22255",1
"SPO2581",1.0134,"SPO2581","DNA-binding protein, putative","SPO_RS13095",1
"SPO2582",0.7276,"SPO2582","hypothetical protein","SPO_RS13100",1
"SPO2583",0.028,"SPO2583","amidase family protein","SPO_RS13105",0.367871698113208
"SPO2584",0.3192,"SPO2584","glyoxalase family protein","SPO_RS13110",1
"SPO2586",0.8174,"SPO2586","type I secretion target repeat protein","SPO_RS13120",1
"SPO2587",0.4926,"mrca","penicillin-binding protein 1A","SPO_RS13125",1
"SPO2588",0.4356,"SPO2588","N-acetylmuramoyl-L-alanine amidase, family 3","SPO_RS13130",1
"SPO2589",0.7972,"SPO2589","aminotransferase, classes I and II","SPO_RS13135",1
"SPO2590",0.6562,"SPO2590","peptidase, M48 family","SPO_RS13140",1
"SPO2591",0.9188,"SPO2591","27 kDa outer membrane protein, putative","SPO_RS13145",1
"SPO2592",0.7174,"SPO2592","beta-lactamase, putative","SPO_RS13150",1
"SPO2597",0.6202,"SPO2597","peptidase, M20/M25/M40 family","SPO_RS13175",1
"SPO2598",0.713,"SPO2598","hypothetical protein","SPO_RS13180",1
"SPO2601",0.2478,"SPO2601","pirin domain protein","SPO_RS13195",1
"SPO2602",0.8992,"SPO2602","transcriptional regulator, RpiR family","SPO_RS13200",1
"SPO2603",1.016,"SPO2603","N-formylglutamate amidohydrolase family protein","SPO_RS13205",1
"SPO2604",0.9956,"SPO2604","hypothetical protein","SPO_RS13210",1
"SPO2605",0.671,"SPO2605","TRAP dicarboxylate transporter, DctM subunit","SPO_RS13215",1
"SPO2606",0.9634,"SPO2606","bacterial extracellular solute-binding protein, family 7","SPO_RS13220",1
"SPO2607",0.9956,"SPO2607","gamma-glutamylisopropylamide synthetase, putative","SPO_RS13225",1
"SPO2608",0.709,"SPO2608","aldehyde dehydrogenase, putative","SPO_RS13230",1
"SPO2609",0.8812,"SPO2609","alcohol dehydrogenase, iron-containing","SPO_RS13235",1
"SPO2610",0.2892,"SPO2610","hypothetical protein","SPO_RS13240",1
"SPO2612",0,"SPO2612","DNA-binding protein HU, putative","",0
"SPO2613",0.251,"lon","ATP-dependent protease La","SPO_RS13255",1
"SPO2614",0.0254,"SPO2614","hypothetical protein","SPO_RS13260",0.367871698113208
"SPO2615",1.0086,"SPO2615","NADH-dependent flavin oxidoreductase, Oye family","SPO_RS13265",1
"SPO2616",0.321,"tgt","queuine tRNA-ribosyltransferase","SPO_RS13270",1
"SPO2617",0,"SPO2617","SPFH domain/band 7 family protein","SPO_RS13275",0
"SPO2621",0.565,"tpiA","triosephosphate isomerase","SPO_RS13295",1
"SPO2622",1.0082,"SPO2622","acetyltransferase, GNAT family","SPO_RS13300",1
"SPO2623",0.929,"SPO2623","transporter, LysE family","SPO_RS13305",1
"SPO2624",1.0094,"SPO2624","transcriptional regulator, AsnC family","SPO_RS13310",1
"SPO2625",0.3316,"SPO2625","hypothetical protein","",1
"SPO2626",0,"SPO2626","TRAP transporter, DctM subunit","SPO_RS13320",0
"SPO2627",0.1996,"SPO2627","TRAP transporter, DctQ subunit","SPO_RS13325",1
"SPO2628",0.7052,"SPO2628","TRAP transporter solute receptor, DctP family","SPO_RS13330",1
"SPO2629",1.0196,"SPO2629","C4-dicarboxylate transport transcriptional regulatory protein","SPO_RS13335",1
"SPO2630",0.2808,"SPO2630","C4-dicarboxylate transport sensor protein","SPO_RS13340",1
"SPO2632",0.0946,"cobA-1","uroporphyrin-III C-methyltransferase","SPO_RS13350",0.822087323943662
"SPO2633",2,"SPO2633","hypothetical protein","SPO_RS13355",1
"SPO2634",2,"SPO2634","sulfite reductase, putative","SPO_RS13360",1
"SPO2635",0,"cysH","phosophoadenylyl-sulfate reductase","SPO_RS13365",0
"SPO2639",0.2668,"SPO2639","molybdopterin biosynthesis protein","SPO_RS13385",1
"SPO2640",0.7908,"SPO2640","XdhC/CoxI family protein","SPO_RS13390",1
"SPO2641",0.2698,"SPO2641","hypothetical protein","SPO_RS13395",1
"SPO2642",0.6656,"SPO2642","YeeE/YedE family protein","SPO_RS13400",1
"SPO2643",1.0504,"SPO2643","hypothetical protein","SPO_RS13405",1
"SPO2644",0.9436,"SPO2644","VWA domain containing CoxE-like family protein","SPO_RS13410",1
"SPO2645",1.0414,"SPO2645","protease, S2 family","SPO_RS22260",1
"SPO2646",1.006,"SPO2646","hypothetical protein","SPO_RS13420",1
"SPO2647",0,"SPO2647","hypothetical protein","SPO_RS13425",0
"SPO2648",0.8246,"SPO2648","hypothetical protein","SPO_RS13430",1
"SPO2649",0,"SPO2649","hypothetical protein","SPO_RS13435",0
"SPO2650",0.1688,"SPO2650","methyltransferase, FkbM family","SPO_RS13440",0.985265830721003
"SPO2651",0.894,"SPO2651","glycosyl transferase, group 2 family protein","SPO_RS13445",1
"SPO2652",0.3266,"SPO2652","hypothetical protein","SPO_RS13450",1
"SPO2652a",0.4924,"SPO2652a","Polyketide cyclase","SPO_RS13455",1
"SPO2653",0.7208,"pyrC","Dihydroorotase (EC 3.5.2.3)","SPO_RS13460",1
"SPO2654",0.4312,"pyrE","orotate phosphoribosyltransferase","SPO_RS13465",1
"SPO2656",0.9908,"SPO2656","transcriptional regulator, LysR family","SPO_RS13475",1
"SPO2657",0.9052,"cuyA2","L-cysteate sulfolyase family","SPO_RS13480",1
"SPO2658",0.5424,"SPO2658","cysteate ABC transporter, periplasmic substrate-binding protein ","SPO_RS13485",1
"SPO2659",1.4174,"SPO2659","cysteate ABC transporter, permease protein ","SPO_RS13490",1
"SPO2661",0.56,"SPO2661","cysteate ABC transporter, ATP-binding protein ","SPO_RS13500",1
"SPO2662",0.1924,"SPO2662","aspartate racemase, putative","SPO_RS13505",1
"SPO2663",0.769,"aspA","aspartate ammonia-lyase","SPO_RS13510",1
"SPO2664",0.8532,"SPO2664","polar amino acid uptake family ABC transporter, ATP-binding protein","SPO_RS13515",1
"SPO2665",0.2676,"SPO2665","polar amino acid uptake family ABC transporter, permease protein","SPO_RS13520",1
"SPO2666",0.8858,"SPO2666","polar amino acid uptake family ABC transporter, permease protein","SPO_RS13525",1
"SPO2667",0.8332,"SPO2667","polar amino acid uptake family ABC transporter, periplasmic substrate-binding protein","SPO_RS13530",1
"SPO2668",0.4952,"SPO2668","transcriptional regulator, LysR family","SPO_RS13535",1
"SPO2669",0.983,"SPO2669","oxidoreductase, 2OG-Fe(II) oxygenase family","SPO_RS13540",1
"SPO2670",1.0222,"alr","alanine racemase","SPO_RS13545",1
"SPO2671",0.1094,"SPO2671","membrane protein","SPO_RS13550",0.863558512720157
"SPO2673",0.4588,"SPO2673","paraquat-inducible protein A, putative","SPO_RS13560",1
"SPO2674",0.683,"radA","DNA repair protein RadA","SPO_RS13565",1
"SPO2675",0.7198,"SPO2675","CvpA family protein","SPO_RS13570",1
"SPO2677",0.649,"purF","amidophosphoribosyltransferase","SPO_RS13580",1
"SPO2679",0.6262,"SPO2679","oxidoreductase, short-chain dehydrogenase/reductase family","SPO_RS13590",1
"SPO2680",0.6388,"SPO2680","hypothetical protein","SPO_RS13595",1
"SPO2681",0.9534,"tatC","twin-arginine translocation protein TatC","SPO_RS13600",1
"SPO2685",0.3794,"SPO2685","hypothetical protein","SPO_RS13620",1
"SPO2687",0.1764,"pcm-2","protein-L-isoaspartate O-methyltransferase","SPO_RS13630",1
"SPO2688",0.5014,"surE","acid phosphatase SurE","SPO_RS13635",1
"SPO2690",0.7526,"SPO2690","hypothetical protein","SPO_RS13645",1
"SPO2691",0.7868,"SPO2691","hypothetical protein","SPO_RS13650",1
"SPO2692",0.9884,"SPO2692","oxidoreductase, short chain dehydrogenase/reductase family","SPO_RS13655",1
"SPO2693",0.0914,"SPO2693","hypothetical protein","SPO_RS13660",0.801662411347518
"SPO2694",0.3848,"SPO2694","cytochrome c'","SPO_RS13665",1
"SPO2695",0.319,"SPO2695","peptide chain release factor 3","SPO_RS13670",1
"SPO2696",0.2612,"SPO2696","beta-lactamase, putative","SPO_RS13675",1
"SPO2697",0.553,"SPO2697","acyl-CoA synthetase, putative","SPO_RS13680",1
"SPO2698",0.6812,"SPO2698","acyl-CoA dehydrogenase family protein","SPO_RS13685",1
"SPO2699",0.9946,"SPO2699","possible carnitine uptake; opine/polyamine transporter, permease","SPO_RS13690",1
"SPO2700",0.4966,"SPO2700","possible carnitine uptake; opine/polyamine transporter, permease","SPO_RS13695",1
"SPO2701",0.82,"SPO2701","possible carnitine uptake; opine/polyamine transporter, periplasmic binding protein","SPO_RS13700",1
"SPO2702",0.3678,"SPO2702","possible carnitine uptake; opine/polyamine transporter, ATP binding protein","SPO_RS13705",1
"SPO2703",0.027,"SPO2703","hypothetical protein","SPO_RS13710",0.367871698113208
"SPO2704",0.8582,"SPO2704","possible carnitine degradation regulator","SPO_RS13715",1
"SPO2705",0.8368,"SPO2705","carnitine 3-dehydrogenase","SPO_RS13720",1
"SPO2707",0.032,"SPO2707","flavin dependent oxidoreductase","SPO_RS13730",0.367900621118012
"SPO2708",0.109,"SPO2708","carnitine dehydratase","SPO_RS13735",0.863558512720157
"SPO2709",0.4192,"SPO2709","endoribonuclease L-PSP, putative","SPO_RS13740",1
"SPO2710",0.9066,"SPO2710","3-oxoadipate enol-lactonase family protein","SPO_RS13745",1
"SPO2711",0.7472,"caiB","Crotonobetainyl-CoA:carnitine CoA-transferase CaiB","SPO_RS13750",1
"SPO2712",0.918,"SPO2712","hypothetical protein","SPO_RS13755",1
"SPO2713",0,"secA2","Protein translocase subunit SecA 2","SPO_RS13760",0
"SPO2714",0.8392,"SPO2714","peptidase, M50 family","SPO_RS13765",1
"SPO2715",1.005,"SPO2715","GAF domain protein","SPO_RS13770",1
"SPO2716",0.5622,"SPO2716","type I secretion target repeat protein","SPO_RS13775",1
"SPO2717",0.8286,"SPO2717","SapC protein, putative","SPO_RS13780",1
"SPO2718",0.654,"SPO2718","hypothetical protein","SPO_RS13785",1
"SPO2719",0.7336,"SPO2719","hypothetical protein","SPO_RS13790",1
"SPO2720",0.423,"SPO2720","hypothetical protein","",1
"SPO2721",0.3996,"SPO2721","hypothetical protein","SPO_RS13805",1
"SPO2722",0.3628,"SPO2722","hypothetical protein","SPO_RS13810",1
"SPO2723",1.252,"SPO2723","hypothetical protein","SPO_RS13815",1
"SPO2724",1.423,"SPO2724","hypothetical protein","SPO_RS13825",1
"SPO2726",1.0002,"SPO2726","hypothetical protein","SPO_RS13840",1
"SPO2731",0.2012,"SPO2731","ISSpo7, transposase","SPO_RS22590",1
"SPO2733",0.4264,"hsdM","type I restriction-modification system, M subunit","SPO_RS13880",1
"SPO2734",1.012,"hsdS","type I restriction-modification system, S subunit","SPO_RS13885",1
"SPO2735",0.2606,"hsdR","type I restriction-modification system, R subunit","SPO_RS13890",1
"SPO2736",0.3234,"SPO2736","hypothetical protein","SPO_RS13900",1
"SPO2738",0.3656,"SPO2738","lipoprotein, putative","SPO_RS13910",1
"SPO2739",0.8566,"SPO2739","D-alanyl-D-alanine carboxypeptidase","SPO_RS13915",1
"SPO2742",0.2054,"SPO2742","hydrolase, TatD family","SPO_RS13930",1
"SPO2743",0.1184,"SPO2743","hypothetical protein","SPO_RS13935",0.863558512720157
"SPO2744",0.0284,"SPO2744","malonate transporter, putative","SPO_RS13940",0.367871698113208
"SPO2746",0.03,"SPO2746","hypothetical protein","SPO_RS13950",0.367871698113208
"SPO2747",0.1646,"SPO2747","diguanylate cyclase, putative","SPO_RS13955",0.985265830721003
"SPO2748",0.559,"SPO2748","hypothetical protein","SPO_RS13960",1
"SPO2749",0.2796,"SPO2749","hypothetical protein","SPO_RS13965",1
"SPO2750",0.8394,"SPO2750","trimethylamine methyltransferase family protein","SPO_RS13970",1
"SPO2751",0.2766,"SPO2751","HAD-superfamily hydrolase, subfamily IA, variant 1 family protein","SPO_RS13975",1
"SPO2752",0.3898,"SPO2752","hypothetical protein","SPO_RS13980",1
"SPO2753",0,"SPO2753","diguanylate cyclase, putative/response regulator","SPO_RS13985",0
"SPO2755",0.654,"SPO2755","hypothetical protein","SPO_RS13995",1
"SPO2756",0.8282,"SPO2756","RNA polymerase sigma-70 factor, ECF family","SPO_RS14000",1
"SPO2757",0.4822,"SPO2757","EF hand domain protein","SPO_RS14005",1
"SPO2758",0.8032,"SPO2758","hypothetical protein","SPO_RS14010",1
"SPO2759",0.815,"SPO2759","hydrolase, NUDIX family","SPO_RS14015",1
"SPO2760",0.7394,"SPO2760","metallo-beta-lactamase family protein","SPO_RS14020",1
"SPO2763",2,"nuoN","NADH dehydrogenase I, N subunit","SPO_RS14035",1
"SPO2768",0.541,"SPO2768","4-carboxymuconolactone decarboxylase, putative","SPO_RS14060",1
"SPO2769",0.5962,"SPO2769","hypothetical protein","SPO_RS14065",1
"SPO2771",0.2562,"SPO2771","hypothetical protein","SPO_RS14075",1
"SPO2773",0.983,"SPO2773","lipoprotein, putative","SPO_RS14085",1
"SPO2775",0.4636,"SPO2775","hypothetical protein","",1
"SPO2780",0.3174,"nuoE","NADH:ubiquinone oxidoreductase 41 kD complex I subunit","SPO_RS14120",1
"SPO2787",0.6786,"SPO2787","enoyl-CoA hydratase/isomerase family protein","SPO_RS14155",1
"SPO2788",0.1206,"mvaB","hydroxymethylglutaryl-CoA lyase","SPO_RS14160",0.868352621359223
"SPO2789",0.8216,"mccA","methylcrotonyl-CoA carboxylase, alpha subunit","SPO_RS14165",1
"SPO2790",0.4012,"mccB","methylcrotonyl-CoA carboxylase, beta subunit","SPO_RS14175",1
