"spo","pval","gene","funct","NCBI","padj"
"SPO2392",0.485,"SPO2392","hypothetical protein","",1
"SPO2393",0.821,"SPO2393","carbon monoxide dehydrogenase G protein, putative","SPO_RS12150",1
"SPO2394",0.8258,"coxF","carbon monoxide dehydrogenase F protein","SPO_RS12155",1
"SPO2395",0.8772,"coxE","carbon monoxide dehydrogenase E protein","SPO_RS12160",1
"SPO2396",0.7148,"coxD","carbon monoxide dehydrogenase D protein","SPO_RS12165",1
"SPO2397",1.004,"coxL-2","carbon monoxide dehydrogenase, large subunit","SPO_RS12170",1
"SPO2398",0.1154,"coxS-2","carbon monoxide dehydrogenase, small subunit","SPO_RS12175",0.613736389684814
"SPO2399",0.8798,"coxM","carbon monoxide dehydrogenase, medium subunit","SPO_RS12180",1
"SPO2400",0.9404,"coxC","carbon monoxide dehydrogenase operon C protein","SPO_RS12185",1
"SPO2401",0.1486,"SPO2401","type I secretion target repeat protein","",0.686833291614518
"SPO2403",0.4638,"SPO2403","hypothetical protein","",1
"SPO2405",0.4532,"SPO2405","site-specific recombinase, phage integrase family","",1
"SPO2406",0.8214,"SPO2406","ISSpo6, transposase orf A","",1
"SPO2407",0.9938,"SPO2407","ISSpo6, transposase orfB","",1
"SPO2408",0.7422,"SPO2408","hypothetical protein","SPO_RS12235",1
"SPO2409",0.185,"SPO2409","oxidoreductase, short chain dehydrogenase/reductase family","SPO_RS12240",0.800943728018757
"SPO2410",0.7698,"SPO2410","dihydroxy-acid dehydratase, putative","SPO_RS12245",1
"SPO2411",0.312,"SPO2411","hypothetical protein","SPO_RS12250",0.996726643598616
"SPO2412",0,"SPO2412","aldolase, putative","SPO_RS12255",0
"SPO2413",0.9978,"SPO2413","oxidoreductase, short chain dehydrogenase/reductase family","SPO_RS12260",1
"SPO2414",0.9914,"SPO2414","mandelate racemase/muconate lactonizing enzyme family protein","SPO_RS12265",1
"SPO2416",0.8062,"SPO2416","3-hydroxyisobutyrate dehydrogenase family protein","SPO_RS12275",1
"SPO2418",0.8438,"SPO2418","transporter, LysE family","SPO_RS12285",1
"SPO2419",0.6474,"SPO2419","hypothetical protein","SPO_RS12290",1
"SPO2420",0.9952,"kdgK","2-dehydro-3-deoxygluconokinase","SPO_RS12295",1
"SPO2422",0.0862,"SPO2422","D-isomer specific 2-hydroxyacid dehydrogenase family protein","SPO_RS12305",0.514361502347418
"SPO2423",0.7096,"SPO2423","hypothetical protein","SPO_RS12310",1
"SPO2424",0.3958,"idnD","L-idonate 5-dehydrogenase","SPO_RS12315",1
"SPO2425",0.0276,"SPO2425","shikimate 5-dehydrogenase/quinate 5-dehydrogenase family protein","SPO_RS12320",0.222776113360324
"SPO2426",0.4614,"SPO2426","hypothetical protein","SPO_RS12325",1
"SPO2428",0.6934,"SPO2428","6-phosphogluconate dehydrogenase domain protein","SPO_RS12335",1
"SPO2429",0.2568,"SPO2429","oxidoreductase, Gfo/Idh/MocA family","SPO_RS12340",0.947541246290801
"SPO2430",0.9078,"SPO2430","hydrolase, UxaA family","SPO_RS12345",1
"SPO2431",0.6982,"SPO2431","TRAP dicarboxylate transporter, DctM subunit","SPO_RS12350",1
"SPO2432",0.511,"SPO2432","TRAP dicarboxylate transporter, DctQ subunit","",1
"SPO2433",0.4744,"SPO2433","TRAP dicarboxylate transporter, DctP subunit, putative","SPO_RS12360",1
"SPO2434",0.2482,"SPO2434","transcriptional regulator, GntR family","SPO_RS12365",0.935308775510204
"SPO2435",0.5128,"SPO2435","fumarylacetoacetate hydrolase family protein","SPO_RS12370",1
"SPO2436",0.1422,"SPO2436","FAD dependent oxidoreductase/aminomethyl transferase","SPO_RS12375",0.686768421052632
"SPO2437",0.999,"SPO2437","Asp/Glu/Hydantoin racemase family protein","SPO_RS12380",1
"SPO2438",0.8232,"SPO2438","phytanoyl-CoA dioxygenase family protein","SPO_RS12385",1
"SPO2439",0.9572,"SPO2439","transcriptional regulator, GntR family","SPO_RS12390",1
"SPO2440",0.4822,"SPO2440","metallopeptidase, family M24","SPO_RS12395",1
"SPO2441",0.283,"SPO2441","glycine betaine/proline ABC transporter, periplasmic glycine betaine/proline-binding protein","SPO_RS12400",0.96382331838565
"SPO2442",0.8284,"SPO2442","glycine betaine/proline ABC transporter, permease protein","SPO_RS12405",1
"SPO2443",0.6524,"SPO2443","glycine betaine/proline ABC transporter, ATP-binding protein","SPO_RS12410",1
"SPO2445",0.3118,"SPO2445","drug resistance transporter, Bcr/CflA subfamily","SPO_RS12420",0.996726643598616
"SPO2446",0.857,"SPO2446","ABC transporter, ATP-binding protein","SPO_RS12425",1
"SPO2447",0.1156,"SPO2447","acetyltransferase, GNAT family","SPO_RS12430",0.613736389684814
"SPO2448",0.2788,"SPO2448","membrane protein, MarC family","SPO_RS12435",0.96382331838565
"SPO2449",0.9952,"SPO2449","hypothetical protein","SPO_RS12440",1
"SPO2450",0.7602,"SPO2450","Asp/Glu/Hydantoin racemase family protein","SPO_RS12445",1
"SPO2451",1.0278,"SPO2451","acyltransferase, putative","SPO_RS12450",1
"SPO2452",0.2646,"SPO2452","DNA polymerase III, chi subunit, putative","SPO_RS12455",0.95333443902439
"SPO2453",0.2558,"pepA","cytosol aminopeptidase","SPO_RS12460",0.947541246290801
"SPO2458",0.7454,"ksgA","dimethyladenosine transferase","SPO_RS12485",1
"SPO2459",NA,"SPO2459","hypothetical protein","SPO_RS12490",NA
"SPO2460",0.139,"SPO2460","modification methylase, HemK family","SPO_RS12495",0.685349799732977
"SPO2464",0.6712,"speB-2","agmatinase","SPO_RS12515",1
"SPO2465",0,"SPO2465","hypothetical protein","SPO_RS12520",0
"SPO2466",0.3484,"SPO2466","glyoxalase family protein","SPO_RS12525",1
"SPO2467",1.0046,"speB-3","agmatinase","SPO_RS12530",1
"SPO2468",0.3272,"SPO2468","amidohydrolase family protein","SPO_RS12535",1
"SPO2469",0.6948,"SPO2469","mazG family protein","SPO_RS12540",1
"SPO2470",NA,"iunH","inosine-uridine preferring nucleoside hydrolase","SPO_RS12545",NA
"SPO2473",0.7144,"SPO2473","haloacid dehalogenase, type II, putative","SPO_RS12560",1
"SPO2474",0.0558,"eno","enolase","SPO_RS12565",0.377416483516484
"SPO2475",0.3722,"SPO2475","hypothetical protein","SPO_RS12570",1
"SPO2476",0.088,"SPO2476","lipoprotein, putative","SPO_RS12575",0.514361502347418
"SPO2477",0.697,"mur","Manganese uptake regulator","SPO_RS12580",1
"SPO2478",0,"SPO2478","RNA helicase","SPO_RS12585",0
"SPO2479",0.8748,"SPO2479","hypothetical protein","SPO_RS12590",1
"SPO2480",0.3814,"selO","Protein adenylyltransferase SelO (EC 2.7.7.-) (EC 2.7.7.n1)","SPO_RS12595",1
"SPO2481",0.7022,"SPO2481","drug/metabolite exporter family protein","SPO_RS12600",1
"SPO2483",0,"anmK","Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170)","SPO_RS12610",0
"SPO2486",0.228,"SPO2486","hypothetical protein","SPO_RS12620",0.886164668769716
"SPO2487",1.0054,"SPO2487","3-hydroxyacyl-CoA dehydrogenase, type II","SPO_RS12625",1
"SPO2488",0,"SPO2488","ABC transporter, ATP-binding protein","SPO_RS12630",0
"SPO2489",0.6218,"glsB","N-acetyltransferase; glutamine lipid biosynthesis protein","SPO_RS12635",1
"SPO2490",NA,"bamE","membrane lipoprotein; outer membrane protein assembly","SPO_RS12640",NA
"SPO2491",0.2826,"SPO2491","hypothetical protein","SPO_RS12645",0.96382331838565
"SPO2494",NA,"fabH-2","3-oxoacyl-(acyl-carrier-protein) synthase III","SPO_RS12660",NA
"SPO2496",0.536,"SPO2496","transcriptional regulator, MerR family","",1
"SPO2498",0.7506,"SPO2498","2''-deoxycytidine 5''-triphosphate deaminase-like protein","SPO_RS12680",1
"SPO2499",0,"SPO2499","hypothetical protein","SPO_RS12685",0
"SPO2500",0.0292,"scpB","segregation and condensation protein B","SPO_RS12690",0.222776113360324
"SPO2501",0.9962,"scpA","segregation and condensation protein A","SPO_RS12695",1
"SPO2502",0,"SPO2502","beta-N-acetylhexosaminidase, putative","SPO_RS12700",0
"SPO2504",NA,"argS","arginyl-tRNA synthetase","SPO_RS12710",NA
"SPO2505",0.9544,"SPO2505","deoxyguanosinetriphosphate triphosphohydrolase, putative","SPO_RS12715",1
"SPO2506",0.9952,"SPO2506","Iron-sulfur cluster assembly family protein","SPO_RS12720",1
"SPO2507",0.945,"SPO2507","hypothetical protein","SPO_RS12725",1
"SPO2508",0.6274,"SPO2508","hypothetical protein","",1
"SPO2509",0.5068,"xth","exodeoxyribonuclease III","SPO_RS12740",1
"SPO2511",0,"SPO2511","dnaK suppressor protein, putative","SPO_RS12750",0
"SPO2512",0.6438,"SPO2512","ATPase, AAA family","SPO_RS12755",1
"SPO2513",1.0052,"SPO2513","hypothetical protein","SPO_RS12760",1
"SPO2514",0.7384,"SPO2514","hypothetical protein","SPO_RS22570",1
"SPO2515",0.1972,"SPO2515","hypothetical protein","SPO_RS12765",0.829057752808989
"SPO2516",0.257,"SPO2516","hypothetical protein","SPO_RS12770",0.947541246290801
"SPO2518",0.7556,"SPO2518","bacterial luciferase family protein","SPO_RS12780",1
"SPO2519",NA,"SPO2519","hypothetical protein","SPO_RS12785",NA
"SPO2520",0.9954,"SPO2520","hypothetical protein","SPO_RS12790",1
"SPO2521",0.9984,"SPO2521","lipoprotein, putative","SPO_RS12795",1
"SPO2522",0.5092,"SPO2522","hypothetical protein","SPO_RS12800",1
"SPO2523",0.5886,"glnE","glutamate-ammonia ligase adenylyltransferase","SPO_RS12805",1
"SPO2524",0.3432,"SPO2524","YbaK/prolyl-tRNA synthetases domain protein","SPO_RS12810",1
"SPO2526",0.9962,"SPO2526","hypothetical protein","",1
"SPO2527",0.3626,"nylA","6-aminohexanoate-cyclic-dimer hydrolase","SPO_RS12825",1
"SPO2528",1.0104,"SPO2528","AMP-binding enzyme","SPO_RS12830",1
"SPO2529",0.2246,"SPO2529","hypothetical protein","SPO_RS12835",0.884117571884984
"SPO2530",0.2282,"SPO2530","branched-chain amino acid ABC transporter, permease protein","SPO_RS12840",0.886164668769716
"SPO2531",0.3984,"SPO2531","branched-chain amino acid ABC transporter, permease protein","SPO_RS12845",1
"SPO2532",0.476,"SPO2532","branched-chain amino acid ABC transporter, ATP-binding protein","SPO_RS12850",1
"SPO2534",0.491,"SPO2534","branched-chain amino acid ABC transporter, periplasmic branched-chain amino acid-binding protein, putative","SPO_RS12860",1
"SPO2535",0.2444,"SPO2535","histone deacetylase/AcuC/AphA family protein","SPO_RS12865",0.926662422997947
"SPO2536",0,"SPO2536","transcriptional regulator, LuxR family","SPO_RS12870",0
"SPO2537",0.9092,"SPO2537","hypothetical protein","",1
"SPO2538",0.5216,"SPO2538","acyl-CoA dehydrogenase famiy protein","SPO_RS12875",1
"SPO2539",0.2298,"SPO2539","AMP-binding enzyme","SPO_RS12880",0.890345911949686
"SPO2540",0.8192,"SPO2540","carbamoyl-phosphate synthase, putative","SPO_RS12885",1
"SPO2541",0.7844,"SPO2541","propionyl-CoA carboxylase, putative","SPO_RS12890",1
"SPO2542",1.1418,"SPO2542","biotin/lipoate binding domain protein","SPO_RS12895",1
"SPO2543",1.0026,"SPO2543","transcriptional regulator, GntR family","",1
"SPO2544",0.5138,"SPO2544","amidohydrolase family protein","SPO_RS12905",1
"SPO2545",0.8894,"SPO2545","TRAP dicarboxylate transporter, DctP subunit, putative","SPO_RS12910",1
"SPO2546",0.4726,"SPO2546","TRAP dicarboxylate transporter, DctQ subunit","SPO_RS12915",1
"SPO2547",0.061,"SPO2547","TRAP dicarboxylate transporter, DctM subunit","SPO_RS12920",0.396607394366197
"SPO2548",0.4526,"SPO2548","oxidoreductase, zinc-binding dehydrogenase family","SPO_RS12925",1
"SPO2549",0.275,"SPO2549","phosphotransferase family protein","SPO_RS12930",0.96382331838565
"SPO2550",0.9888,"SPO2550","transcriptional regulator, GntR family","SPO_RS12935",1
"SPO2551",0.5192,"SPO2551","peptide/opine/nickel uptake family ABC transporter, ATP-binding protein","SPO_RS12940",1
"SPO2552",0.3392,"SPO2552","peptide/opine/nickel uptake family ABC transporter, permease/ATP-binding protein","SPO_RS12945",1
"SPO2553",0.7316,"SPO2553","peptide/opine/nickel uptake family ABC transporter, permease protein","SPO_RS12950",1
"SPO2554",1.0026,"SPO2554","peptide/opine/nickel uptake family ABC transporter, periplasmic substrate-binding protein","SPO_RS12955",1
"SPO2555",0.7162,"SPO2555","hypothetical protein","SPO_RS12960",1
"SPO2556",0.2812,"SPO2556","N-carbamyl-L-amino acid amidohydrolase, putative","SPO_RS12965",0.96382331838565
"SPO2559",0.2076,"gnl","gluconolactonase","",0.839976470588235
"SPO2560",0,"garR","2-hydroxy-3-oxopropionate reductase","SPO_RS12985",0
"SPO2561",0.5456,"SPO2561","ygbK domain protein","SPO_RS12990",1
"SPO2562",0.2886,"fucA","L-fuculose phosphate aldolase","SPO_RS12995",0.96382331838565
"SPO2563",0.4282,"SPO2563","hydroxypyruvate isomerase, putative","SPO_RS13000",1
"SPO2564",1.0136,"SPO2564","hypothetical protein","",1
"SPO2565",1.0114,"SPO2565","GTPase, putative","SPO_RS13010",1
"SPO2566",0.9224,"SPO2566","glyoxalase family protein","",1
"SPO2567",0.8956,"SPO2567","hypothetical protein","SPO_RS13025",1
"SPO2568",0.0282,"SPO2568","RDD family protein","SPO_RS13030",0.222776113360324
"SPO2569",0.1428,"bpt","Aspartate/glutamate leucyltransferase (EC 2.3.2.29)","SPO_RS13035",0.686768421052632
"SPO2570",1.14,"SPO2570","glyoxalase family protein","SPO_RS13040",1
"SPO2571",0.7312,"SPO2571","TRAP transporter, DctM subunit, putative","SPO_RS13045",1
"SPO2572",0.0278,"SPO2572","hypothetical protein","",0.222776113360324
"SPO2573",0,"SPO2573","bacterial extracellular solute-binding protein, family 7","SPO_RS13055",0
"SPO2574",0.4832,"SPO2574","sensor histidine kinase","SPO_RS13060",1
"SPO2575",1.023,"SPO2575","DNA-binding response regulator, LuxR family","SPO_RS13065",1
"SPO2576",0.9934,"SPO2576","transcriptional regulator, TetR family","SPO_RS13070",1
"SPO2577",1.0056,"SPO2577","hypothetical protein","SPO_RS13075",1
"SPO2578",0.1472,"ilvB","acetolactate synthase, large subunit, biosynthetic type","SPO_RS13080",0.686768421052632
"SPO2579",0.75,"ilvN","acetolactate synthase, small subunit","SPO_RS13085",1
"SPO2580",0.3436,"SPO2580","hypothetical protein","SPO_RS22255",1
"SPO2581",0.4188,"SPO2581","DNA-binding protein, putative","SPO_RS13095",1
"SPO2582",1.1498,"SPO2582","hypothetical protein","SPO_RS13100",1
"SPO2583",0.9902,"SPO2583","amidase family protein","SPO_RS13105",1
"SPO2584",0.5674,"SPO2584","glyoxalase family protein","SPO_RS13110",1
"SPO2586",1.0114,"SPO2586","type I secretion target repeat protein","SPO_RS13120",1
"SPO2587",0.64,"mrca","penicillin-binding protein 1A","SPO_RS13125",1
"SPO2588",0.7232,"SPO2588","N-acetylmuramoyl-L-alanine amidase, family 3","SPO_RS13130",1
"SPO2589",0.8798,"SPO2589","aminotransferase, classes I and II","SPO_RS13135",1
"SPO2590",1.0134,"SPO2590","peptidase, M48 family","SPO_RS13140",1
"SPO2591",0.2526,"SPO2591","27 kDa outer membrane protein, putative","SPO_RS13145",0.945886930091186
"SPO2592",0.9876,"SPO2592","beta-lactamase, putative","SPO_RS13150",1
"SPO2597",0.6056,"SPO2597","peptidase, M20/M25/M40 family","SPO_RS13175",1
"SPO2598",0.9804,"SPO2598","hypothetical protein","SPO_RS13180",1
"SPO2601",0.1144,"SPO2601","pirin domain protein","SPO_RS13195",0.613721098265896
"SPO2602",0,"SPO2602","transcriptional regulator, RpiR family","SPO_RS13200",0
"SPO2603",1.0154,"SPO2603","N-formylglutamate amidohydrolase family protein","SPO_RS13205",1
"SPO2604",0.4354,"SPO2604","hypothetical protein","SPO_RS13210",1
"SPO2605",0.5168,"SPO2605","TRAP dicarboxylate transporter, DctM subunit","SPO_RS13215",1
"SPO2606",0,"SPO2606","bacterial extracellular solute-binding protein, family 7","SPO_RS13220",0
"SPO2607",1.026,"SPO2607","gamma-glutamylisopropylamide synthetase, putative","SPO_RS13225",1
"SPO2608",0.7712,"SPO2608","aldehyde dehydrogenase, putative","SPO_RS13230",1
"SPO2609",0.2566,"SPO2609","alcohol dehydrogenase, iron-containing","SPO_RS13235",0.947541246290801
"SPO2610",0.2614,"SPO2610","hypothetical protein","SPO_RS13240",0.948281139489195
"SPO2612",0.987,"SPO2612","DNA-binding protein HU, putative","",1
"SPO2613",0.0872,"lon","ATP-dependent protease La","SPO_RS13255",0.514361502347418
"SPO2614",0,"SPO2614","hypothetical protein","SPO_RS13260",0
"SPO2615",0.9952,"SPO2615","NADH-dependent flavin oxidoreductase, Oye family","SPO_RS13265",1
"SPO2616",0.7646,"tgt","queuine tRNA-ribosyltransferase","SPO_RS13270",1
"SPO2617",0.3408,"SPO2617","SPFH domain/band 7 family protein","SPO_RS13275",1
"SPO2621",2,"tpiA","triosephosphate isomerase","SPO_RS13295",1
"SPO2622",1.0038,"SPO2622","acetyltransferase, GNAT family","SPO_RS13300",1
"SPO2623",0.4016,"SPO2623","transporter, LysE family","SPO_RS13305",1
"SPO2624",0.9914,"SPO2624","transcriptional regulator, AsnC family","SPO_RS13310",1
"SPO2625",0.6098,"SPO2625","hypothetical protein","",1
"SPO2626",0.2014,"SPO2626","TRAP transporter, DctM subunit","SPO_RS13320",0.833610067114094
"SPO2627",0,"SPO2627","TRAP transporter, DctQ subunit","SPO_RS13325",0
"SPO2628",0.3994,"SPO2628","TRAP transporter solute receptor, DctP family","SPO_RS13330",1
"SPO2629",0.9974,"SPO2629","C4-dicarboxylate transport transcriptional regulatory protein","SPO_RS13335",1
"SPO2630",0.3138,"SPO2630","C4-dicarboxylate transport sensor protein","SPO_RS13340",0.997713327601032
"SPO2632",0.3482,"cobA-1","uroporphyrin-III C-methyltransferase","SPO_RS13350",1
"SPO2633",0,"SPO2633","hypothetical protein","SPO_RS13355",0
"SPO2634",0,"SPO2634","sulfite reductase, putative","SPO_RS13360",0
"SPO2635",0.0274,"cysH","phosophoadenylyl-sulfate reductase","SPO_RS13365",0.222776113360324
"SPO2639",0.5848,"SPO2639","molybdopterin biosynthesis protein","SPO_RS13385",1
"SPO2640",0.6866,"SPO2640","XdhC/CoxI family protein","SPO_RS13390",1
"SPO2641",1.0162,"SPO2641","hypothetical protein","SPO_RS13395",1
"SPO2642",0.2806,"SPO2642","YeeE/YedE family protein","SPO_RS13400",0.96382331838565
"SPO2643",0.69,"SPO2643","hypothetical protein","SPO_RS13405",1
"SPO2644",0.7484,"SPO2644","VWA domain containing CoxE-like family protein","SPO_RS13410",1
"SPO2645",0.619,"SPO2645","protease, S2 family","SPO_RS22260",1
"SPO2646",0,"SPO2646","hypothetical protein","SPO_RS13420",0
"SPO2647",0.0232,"SPO2647","hypothetical protein","SPO_RS13425",0.219124296675192
"SPO2648",1.0134,"SPO2648","hypothetical protein","SPO_RS13430",1
"SPO2649",0.0296,"SPO2649","hypothetical protein","SPO_RS13435",0.222776113360324
"SPO2650",0.2896,"SPO2650","methyltransferase, FkbM family","SPO_RS13440",0.96382331838565
"SPO2651",0.2852,"SPO2651","glycosyl transferase, group 2 family protein","SPO_RS13445",0.96382331838565
"SPO2652",0.727,"SPO2652","hypothetical protein","SPO_RS13450",1
"SPO2652a",0.473,"SPO2652a","Polyketide cyclase","SPO_RS13455",1
"SPO2653",0.4286,"pyrC","Dihydroorotase (EC 3.5.2.3)","SPO_RS13460",1
"SPO2654",0,"pyrE","orotate phosphoribosyltransferase","SPO_RS13465",0
"SPO2656",1.0064,"SPO2656","transcriptional regulator, LysR family","SPO_RS13475",1
"SPO2657",0.63,"cuyA2","L-cysteate sulfolyase family","SPO_RS13480",1
"SPO2658",0.4086,"SPO2658","cysteate ABC transporter, periplasmic substrate-binding protein ","SPO_RS13485",1
"SPO2659",0.8646,"SPO2659","cysteate ABC transporter, permease protein ","SPO_RS13490",1
"SPO2661",0.8578,"SPO2661","cysteate ABC transporter, ATP-binding protein ","SPO_RS13500",1
"SPO2662",0.6284,"SPO2662","aspartate racemase, putative","SPO_RS13505",1
"SPO2663",0.7284,"aspA","aspartate ammonia-lyase","SPO_RS13510",1
"SPO2664",0.7642,"SPO2664","polar amino acid uptake family ABC transporter, ATP-binding protein","SPO_RS13515",1
"SPO2665",0.713,"SPO2665","polar amino acid uptake family ABC transporter, permease protein","SPO_RS13520",1
"SPO2666",0,"SPO2666","polar amino acid uptake family ABC transporter, permease protein","SPO_RS13525",0
"SPO2667",0.3142,"SPO2667","polar amino acid uptake family ABC transporter, periplasmic substrate-binding protein","SPO_RS13530",0.997713327601032
"SPO2668",0.2564,"SPO2668","transcriptional regulator, LysR family","SPO_RS13535",0.947541246290801
"SPO2669",0.1956,"SPO2669","oxidoreductase, 2OG-Fe(II) oxygenase family","SPO_RS13540",0.829057752808989
"SPO2670",0.113,"alr","alanine racemase","SPO_RS13545",0.613721098265896
"SPO2671",0,"SPO2671","membrane protein","SPO_RS13550",0
"SPO2673",0.6012,"SPO2673","paraquat-inducible protein A, putative","SPO_RS13560",1
"SPO2674",0.6894,"radA","DNA repair protein RadA","SPO_RS13565",1
"SPO2675",0.8922,"SPO2675","CvpA family protein","SPO_RS13570",1
"SPO2677",0.0274,"purF","amidophosphoribosyltransferase","SPO_RS13580",0.222776113360324
"SPO2679",0.74,"SPO2679","oxidoreductase, short-chain dehydrogenase/reductase family","SPO_RS13590",1
"SPO2680",0.9938,"SPO2680","hypothetical protein","SPO_RS13595",1
"SPO2681",0.3178,"tatC","twin-arginine translocation protein TatC","SPO_RS13600",1
