mean,lwrCL,uprCL,stdev,lwrCL_adj,uprCL_adj,spo,naCount
NA,NA,NA,NA,NA,NA,SPO3761,10000
1.008,0.962,1.044,0.022,0.918,1.053,SPO3762,0
0.971,0.935,1.01,0.019,0.916,1.031,SPO3763,0
NA,NA,NA,NA,NA,NA,SPO3764,10000
0.95,0.912,0.984,0.019,0.886,1.001,SPO3765,0
0.931,0.864,1.003,0.036,0.804,1.058,SPO3766,0
0.961,0.929,0.989,0.016,0.898,1.001,SPO3767,0
0.398,0.372,0.42,0.012,0.355,0.428,SPO3768,0
0.559,0.517,0.605,0.022,0.494,0.638,SPO3769,0
0.473,0.43,0.51,0.021,0.396,0.529,SPO3770,0
0,0,0,0,0,0,SPO3771,3141
1.028,1.019,1.036,0.004,1.014,1.04,SPO3772,0
0.977,0.961,0.995,0.009,0.951,1.01,SPO3774,0
0.986,0.968,1.004,0.009,0.952,1.019,SPO3775,0
0.984,0.961,1.006,0.012,0.943,1.015,SPO3776,0
0.999,0.969,1.025,0.014,0.94,1.039,SPO3777,0
0.987,0.965,1.009,0.011,0.954,1.024,SPO3778,0
0.979,0.947,1.009,0.016,0.925,1.032,SPO3779,0
1.015,0.947,1.108,0.043,0.915,1.179,SPO3780,0
0.991,0.945,1.033,0.023,0.908,1.063,SPO3781,0
0.971,0.93,1.02,0.023,0.908,1.06,SPO3782,0
0.952,0.936,0.971,0.009,0.928,0.987,SPO3783,0
0.987,0.954,1.018,0.016,0.927,1.046,SPO3784,0
0.953,0.896,1.003,0.027,0.853,1.031,SPO3785,0
0.989,0.954,1.022,0.018,0.923,1.047,SPO3786,0
0.977,0.957,0.994,0.01,0.939,1.005,SPO3787,0
0.987,0.958,1.016,0.015,0.946,1.036,SPO3788,0
1.021,0.984,1.059,0.02,0.959,1.091,SPO3789,0
0.98,0.957,1,0.011,0.937,1.01,SPO3790,0
0.972,0.917,1.022,0.027,0.871,1.048,SPO3791,0
0.973,0.935,1.006,0.018,0.89,1.023,SPO3792,0
0.992,0.963,1.023,0.015,0.943,1.051,SPO3793,0
0.997,0.918,1.065,0.038,0.848,1.096,SPO3794,0
1.011,0.989,1.03,0.01,0.968,1.036,SPO3795,0
0.972,0.949,0.995,0.012,0.929,1.013,SPO3802,0
0.952,0.918,0.986,0.018,0.892,1.013,SPO3803,0
1.051,1.032,1.069,0.01,1.016,1.082,SPO3804,0
1.059,1.022,1.105,0.021,1.002,1.136,SPO3805,0
0.86,0.728,0.969,0.062,0.633,1.015,SPO3806,0
0.958,0.913,1.003,0.023,0.885,1.034,SPO3807,0
0.934,0.891,0.977,0.022,0.861,1.012,SPO3808,0
0.956,0.918,0.99,0.019,0.878,1.013,SPO3809,0
0.351,0.307,0.399,0.024,0.294,0.434,SPO3810,0
1.006,0.988,1.021,0.008,0.976,1.031,SPO3811,0
0.881,0.842,0.922,0.021,0.822,0.955,SPO3812,0
0.993,0.969,1.017,0.012,0.955,1.041,SPO3813,0
1.017,0.999,1.047,0.013,0.996,1.063,SPO3814,0
1.001,0.988,1.014,0.006,0.98,1.027,SPO3815,0
0.999,0.96,1.038,0.02,0.936,1.068,SPO3816,0
0.819,0.773,0.87,0.025,0.746,0.919,SPO3817,0
NA,NA,NA,NA,NA,NA,SPO3818,10000
0.931,0.889,0.971,0.021,0.855,1.002,SPO3819,0
1.017,0.998,1.036,0.01,0.983,1.05,SPO3820,0
1.038,1.023,1.054,0.008,1.015,1.069,SPO3821,0
1.002,0.968,1.034,0.017,0.938,1.061,SPO3822,0
NA,NA,NA,NA,NA,NA,SPO3824,10000
NA,NA,NA,NA,NA,NA,SPO3826,10000
1.017,0.977,1.058,0.021,0.966,1.091,SPO3827,0
1.004,0.987,1.019,0.008,0.973,1.026,SPO3828,0
1.016,0.986,1.055,0.018,0.969,1.089,SPO3829,0
1.001,0.984,1.017,0.009,0.978,1.027,SPO3830,0
1.016,0.982,1.051,0.018,0.963,1.079,SPO3831,0
0.988,0.957,1.019,0.016,0.933,1.045,SPO3832,0
1.042,1.021,1.065,0.011,1.01,1.081,SPO3833,0
NA,NA,NA,NA,NA,NA,SPO3834,10000
0.832,0.784,0.879,0.025,0.752,0.9,SPO3835,0
1.023,0.991,1.048,0.015,0.963,1.056,SPO3836,0
0.973,0.94,1.006,0.017,0.92,1.017,SPO3837,0
0.938,0.846,1.025,0.047,0.772,1.077,SPO3838,0
0.978,0.946,1.011,0.017,0.928,1.04,SPO3839,0
0.922,0.398,1.456,0.267,0.231,1.783,SPO3840,3
0.934,0.905,0.963,0.015,0.888,0.971,SPO3841,0
0.997,0.975,1.019,0.012,0.96,1.045,SPO3842,0
1.036,0.993,1.08,0.022,0.969,1.112,SPO3843,0
0.784,0.739,0.839,0.026,0.719,0.873,SPO3844,0
0.983,0.955,1.009,0.014,0.937,1.025,SPO3845,0
1.083,0.992,1.16,0.043,0.911,1.201,SPO3846,0
0.983,0.948,1.018,0.018,0.92,1.045,SPO3847,0
0.999,0.974,1.027,0.014,0.949,1.049,SPO3848,0
0.911,0.818,1.001,0.046,0.781,1.024,SPO3849,0
1.007,0.99,1.024,0.009,0.977,1.038,SPO3850,0
1.029,0.974,1.081,0.028,0.924,1.112,SPO3851,0
0.868,0.74,0.998,0.066,0.64,1.086,SPO3852,0
0.389,0,0.791,0.198,0,0.868,SPO3853,0
0.308,0,0.639,0.163,0,0.782,SPO3854,2
0.715,0.659,0.787,0.034,0.635,0.833,SPO3855,0
1.028,0.992,1.06,0.018,0.958,1.075,SPO3856,0
1.015,0.989,1.039,0.013,0.969,1.055,SPO3857,0
1.048,1.031,1.065,0.009,1.018,1.081,SPO3858,0
1.01,0.992,1.03,0.01,0.984,1.045,SPO3859,0
1.001,0.978,1.025,0.012,0.959,1.047,SPO3860,0
0.96,0.929,0.988,0.015,0.905,1.001,SPO3861,0
0.927,0.87,0.983,0.03,0.817,1.013,SPO3862,0
0.983,0.956,1.016,0.016,0.944,1.042,SPO3863,0
1.013,0.992,1.029,0.01,0.975,1.036,SPO3864,0
0.835,0.781,0.892,0.029,0.744,0.937,SPO3865,0
0.758,0.615,0.876,0.068,0.523,0.93,SPO3866,0
0.867,0.845,0.893,0.013,0.834,0.918,SPO3867,0
0.966,0.948,0.984,0.009,0.938,0.996,SPO3868,0
0.39,0,0.925,0.355,0,0.925,SPO3869,3171
0.983,0.963,1.002,0.01,0.947,1.016,SPO3870,0
0.892,0.819,0.957,0.035,0.764,0.993,SPO3871,0
0.72,0.702,0.737,0.009,0.686,0.748,SPO3872,0
0.812,0.776,0.854,0.02,0.764,0.88,SPO3873,0
1.018,0.97,1.077,0.028,0.952,1.128,SPO3874,0
0.982,0.956,1.01,0.014,0.94,1.036,SPO3875,0
0.972,0.925,1.02,0.024,0.893,1.054,SPO3876,0
1.037,1.016,1.06,0.011,1.003,1.082,SPO3877,0
1.001,0.981,1.022,0.011,0.966,1.04,SPO3878,0
0.996,0.982,1.01,0.007,0.971,1.021,SPO3879,0
1.028,1.005,1.045,0.01,0.989,1.051,SPO3880,0
0.985,0.955,1.006,0.013,0.939,1.012,SPO3881,0
1.016,1.003,1.032,0.008,0.999,1.048,SPO3882,0
1.018,0.998,1.039,0.011,0.981,1.056,SPO3883,0
1.009,0.987,1.03,0.011,0.981,1.041,SPO3884,0
1.016,0.997,1.04,0.011,0.988,1.06,SPO3885,0
0.859,0.82,0.897,0.02,0.792,0.921,SPO3886,0
0.978,0.947,1.012,0.017,0.933,1.052,SPO3887,0
0.807,0.683,0.946,0.068,0.602,1.07,SPO3888,0
0.982,0.922,1.039,0.03,0.89,1.068,SPO3889,0
0.902,0.828,0.978,0.039,0.788,1.028,SPO3890,0
0,0,0,0,0,0,SPO3891,23
0.982,0.957,1.005,0.013,0.932,1.014,SPO3892,0
1.311,0.999,1.507,0.14,0.999,1.507,SPO3894,660
0.839,0.729,0.96,0.059,0.66,1.035,SPO3895,0
0.638,0,1.043,0.247,0,1.158,SPO3896,39
0.83,0.676,0.948,0.071,0.555,0.996,SPO3897,0
1.027,0.983,1.075,0.024,0.961,1.115,SPO3898,0
0.987,0.922,1.049,0.032,0.88,1.075,SPO3899,0
1.019,0.965,1.079,0.029,0.93,1.126,SPO3900,0
0.979,0.894,1.069,0.045,0.854,1.129,SPO3901,0
0.98,0.968,0.993,0.006,0.961,1.002,SPO3902,0
0.97,0.905,1.028,0.032,0.852,1.055,SPO3903,0
0.832,0.469,1.103,0.165,0.239,1.193,SPO3904,0
0.989,0.943,1.037,0.024,0.907,1.075,SPOA0001,0
0.984,0.932,1.035,0.026,0.89,1.068,SPOA0002,0
1.011,0.962,1.066,0.028,0.94,1.103,SPOA0003,0
0.951,0.913,0.996,0.022,0.898,1.032,SPOA0004,0
0.837,0.743,0.936,0.049,0.69,1.005,SPOA0005,0
0.989,0.928,1.049,0.031,0.878,1.081,SPOA0006,0
1.01,0.765,1.247,0.124,0.597,1.437,SPOA0007,0
0.508,0,0.971,0.247,0,1.137,SPOA0008,1
NA,NA,NA,NA,NA,NA,SPOA0009,10000
NA,NA,NA,NA,NA,NA,SPOA0010,10000
NA,NA,NA,NA,NA,NA,SPOA0011,10000
0.974,0.937,1.012,0.019,0.902,1.037,SPOA0012,0
0.942,0.855,1.042,0.048,0.814,1.158,SPOA0013,0
0.916,0.875,0.957,0.021,0.852,0.984,SPOA0014,0
NA,NA,NA,NA,NA,NA,SPOA0015,10000
0,0,0,0,0,0,SPOA0017,35
0.965,0.896,1.062,0.044,0.87,1.131,SPOA0018,0
0.947,0.902,1.007,0.027,0.892,1.059,SPOA0019,0
1.044,0.955,1.162,0.054,0.921,1.254,SPOA0020,0
0.889,0.815,0.964,0.038,0.752,1.021,SPOA0021,0
0.445,0,0.899,0.228,0,1.059,SPOA0022,0
0.963,0.898,1.027,0.033,0.843,1.065,SPOA0023,0
0.96,0.922,0.992,0.018,0.89,1.008,SPOA0024,0
0.941,0.799,1.085,0.074,0.709,1.207,SPOA0025,0
0.93,0.864,0.976,0.03,0.813,0.99,SPOA0026,0
0.918,0.894,0.939,0.012,0.871,0.947,SPOA0027,0
1.075,1.049,1.106,0.015,1.036,1.125,SPOA0028,0
1,0.975,1.022,0.012,0.955,1.031,SPOA0029,0
1.037,1.006,1.071,0.017,0.983,1.1,SPOA0030,0
1.054,1.02,1.087,0.017,0.999,1.11,SPOA0031,0
1.004,0.919,1.088,0.043,0.833,1.14,SPOA0032,0
1.022,0.989,1.053,0.017,0.96,1.074,SPOA0033,0
1.04,1.009,1.072,0.016,0.988,1.102,SPOA0034,0
0.994,0.875,1.118,0.063,0.804,1.225,SPOA0035,0
0.994,0.974,1.014,0.01,0.958,1.027,SPOA0036,0
1.092,1.045,1.151,0.027,1.021,1.196,SPOA0037,0
1.005,0.975,1.036,0.016,0.956,1.05,SPOA0038,0
1.004,0.977,1.029,0.013,0.956,1.043,SPOA0039,0
1.02,0.987,1.049,0.016,0.96,1.071,SPOA0040,0
0.932,0.83,1.02,0.049,0.732,1.063,SPOA0041,0
0.958,0.897,1.013,0.03,0.86,1.04,SPOA0042,0
0.966,0.804,1.08,0.073,0.689,1.109,SPOA0043,0
0.991,0.944,1.032,0.023,0.905,1.061,SPOA0044,0
0.985,0.903,1.067,0.042,0.848,1.124,SPOA0045,0
0.953,0.901,0.992,0.024,0.868,1.005,SPOA0046,0
0.937,0.878,0.998,0.031,0.832,1.034,SPOA0047,0
0.881,0.741,1.053,0.08,0.677,1.212,SPOA0048,0
0.924,0.892,0.958,0.017,0.875,0.981,SPOA0049,0
0.976,0.948,1.007,0.016,0.932,1.029,SPOA0050,0
0.903,0.874,0.939,0.017,0.86,0.97,SPOA0051,0
1.052,0.935,1.174,0.062,0.855,1.273,SPOA0052,0
1.009,0.932,1.078,0.038,0.855,1.115,SPOA0053,0
0.486,0.102,0.862,0.19,0,0.96,SPOA0054,0
0.998,0.946,1.042,0.025,0.918,1.068,SPOA0055,0
0.871,0.752,0.981,0.059,0.644,1.058,SPOA0056,0
0.914,0.877,0.946,0.018,0.844,0.963,SPOA0057,0
0.988,0.931,1.046,0.029,0.906,1.074,SPOA0058,0
0.943,0.906,0.982,0.02,0.875,1.009,SPOA0059,0
0.989,0.921,1.057,0.035,0.897,1.094,SPOA0060,0
1.001,0.983,1.019,0.009,0.972,1.03,SPOA0061,0
0.96,0.898,1.027,0.033,0.863,1.07,SPOA0062,0
0.987,0.939,1.026,0.023,0.9,1.043,SPOA0063,0
0.923,0.875,0.981,0.027,0.859,1.013,SPOA0064,0
1.034,0.997,1.076,0.021,0.98,1.119,SPOA0065,0
0.927,0.796,1.053,0.065,0.693,1.147,SPOA0066,0
1.04,0.979,1.103,0.032,0.938,1.148,SPOA0067,0
1.02,0.93,1.11,0.046,0.854,1.174,SPOA0068,0
1.006,0.958,1.053,0.024,0.931,1.077,SPOA0069,0
0.956,0.899,1.017,0.031,0.865,1.059,SPOA0070,0
0.834,0.786,0.892,0.028,0.77,0.945,SPOA0071,0
0.922,0.871,0.99,0.031,0.852,1.033,SPOA0072,0
0.941,0.855,1.022,0.044,0.799,1.092,SPOA0073,0
0.787,0.52,0.99,0.125,0.341,1.086,SPOA0074,0
1.019,0.98,1.058,0.02,0.949,1.086,SPOA0075,0
0.937,0.888,0.991,0.026,0.858,1.039,SPOA0076,0
1.016,0.949,1.083,0.034,0.898,1.134,SPOA0078,0
0.992,0.938,1.05,0.029,0.906,1.1,SPOA0079,0
0.968,0.957,0.98,0.006,0.951,0.986,SPOA0081,0
0.966,0.954,0.98,0.007,0.945,0.994,SPOA0082,0
0.957,0.947,0.97,0.006,0.939,0.98,SPOA0083,0
0.798,0.585,0.971,0.099,0.449,1.048,SPOA0084,0
0.731,0.514,0.897,0.101,0.357,0.972,SPOA0085,0
0.943,0.926,0.964,0.01,0.917,0.982,SPOA0086,0
0.912,0.862,0.955,0.024,0.816,0.975,SPOA0087,0
0.98,0.974,0.987,0.003,0.969,0.991,SPOA0088,0
0.914,0.83,0.995,0.042,0.754,1.065,SPOA0089,0
0.958,0.908,0.998,0.023,0.866,1.022,SPOA0090,0
0.907,0.779,1.023,0.063,0.685,1.094,SPOA0091,0
1.007,0.976,1.04,0.017,0.954,1.068,SPOA0093,0
1.042,0.999,1.086,0.022,0.964,1.118,SPOA0094,0
0.979,0.936,1.022,0.022,0.916,1.05,SPOA0095,0
1.044,1.026,1.059,0.009,1.01,1.066,SPOA0096,0
0.981,0.927,1.034,0.027,0.881,1.075,SPOA0097,0
1.066,1.011,1.118,0.027,0.973,1.152,SPOA0098,0
1.02,0.947,1.08,0.035,0.888,1.105,SPOA0099,0
0.982,0.942,1.018,0.02,0.909,1.038,SPOA0100,0
0.998,0.957,1.046,0.023,0.941,1.09,SPOA0101,0
0.983,0.934,1.034,0.026,0.901,1.076,SPOA0102,0
0.937,0.882,1.003,0.032,0.848,1.064,SPOA0103,0
0.976,0.942,1.014,0.019,0.917,1.05,SPOA0104,0
0.875,0.815,0.949,0.035,0.79,1.011,SPOA0105,0
0.938,0.907,0.966,0.015,0.883,0.992,SPOA0106,0
0.992,0.923,1.049,0.033,0.859,1.065,SPOA0107,0
0.935,0.867,0.999,0.034,0.821,1.041,SPOA0108,0
0.948,0.392,1.153,0.186,0.392,1.153,SPOA0109,937
0.917,0.872,0.955,0.021,0.837,0.978,SPOA0110,0
1.006,0.974,1.037,0.016,0.952,1.062,SPOA0111,0
0.996,0.972,1.027,0.014,0.958,1.049,SPOA0112,0
0.997,0.965,1.027,0.016,0.94,1.047,SPOA0113,0
0.907,0.865,0.941,0.02,0.836,0.961,SPOA0114,0
1.013,0.953,1.076,0.031,0.908,1.123,SPOA0115,0
0.969,0.863,1.09,0.059,0.807,1.168,SPOA0116,0
0.853,0.716,0.978,0.068,0.587,1.06,SPOA0117,0
0.94,0.859,1.02,0.041,0.788,1.071,SPOA0118,0
0.927,0.907,0.946,0.01,0.888,0.956,SPOA0119,0
0.949,0.888,1.014,0.032,0.853,1.041,SPOA0120,0
0.912,0.881,0.946,0.017,0.86,0.975,SPOA0121,0
0.89,0.842,0.929,0.023,0.806,0.954,SPOA0122,0
0.997,0.961,1.027,0.017,0.935,1.042,SPOA0123,0
1.027,1.009,1.043,0.009,0.999,1.053,SPOA0124,0
0.967,0.932,1,0.017,0.914,1.022,SPOA0125,0
0.993,0.959,1.027,0.018,0.932,1.048,SPOA0126,0
1.021,0.973,1.069,0.025,0.941,1.117,SPOA0127,0
1.01,0.971,1.057,0.022,0.948,1.101,SPOA0128,0
0.957,0.892,1.02,0.033,0.85,1.058,SPOA0129,0
0.983,0.938,1.033,0.025,0.915,1.08,SPOA0130,0
1.014,0.939,1.084,0.037,0.884,1.131,SPOA0131,0
0.966,0.927,1.005,0.02,0.897,1.034,SPOA0132,0
0.96,0.911,1.006,0.024,0.865,1.031,SPOA0133,0
0.958,0.938,0.977,0.01,0.922,0.986,SPOA0134,0
1.073,1.042,1.105,0.016,1.02,1.134,SPOA0138,0
1.03,0.923,1.127,0.053,0.826,1.18,SPOA0139,0
NA,NA,NA,NA,NA,NA,SPOA0140,10000
1.029,0.904,1.163,0.067,0.825,1.257,SPOA0141,0
0.96,0.904,1.016,0.029,0.872,1.043,SPOA0142,0
0.9,0.851,0.949,0.025,0.82,0.988,SPOA0143,0
0.977,0.886,1.068,0.046,0.84,1.117,SPOA0144,0
1.016,0.955,1.09,0.035,0.926,1.16,SPOA0145,0
0.861,0.768,0.936,0.044,0.694,0.97,SPOA0146,0
0.853,0.795,0.907,0.029,0.748,0.932,SPOA0147,0
1.019,0.982,1.061,0.02,0.967,1.102,SPOA0148,0
1.005,0.978,1.034,0.014,0.963,1.049,SPOA0149,0
0.983,0.948,1.024,0.02,0.934,1.075,SPOA0150,0
0.921,0.809,1.03,0.058,0.741,1.06,SPOA0151,0
0.966,0.892,1.051,0.041,0.845,1.108,SPOA0152,0
0.936,0.85,1.017,0.044,0.76,1.072,SPOA0153,0
0.95,0.871,1.017,0.038,0.809,1.06,SPOA0154,0
0.956,0.941,0.979,0.01,0.936,0.998,SPOA0155,0
0.907,0.865,0.956,0.024,0.842,0.993,SPOA0156,0
0.989,0.914,1.077,0.041,0.883,1.151,SPOA0157,0
0.968,0.921,1.013,0.024,0.89,1.04,SPOA0158,0
0.932,0.878,0.989,0.029,0.849,1.022,SPOA0159,0
0.961,0.857,1.047,0.05,0.775,1.102,SPOA0160,0
0.868,0.801,0.924,0.033,0.739,0.958,SPOA0161,0
1.131,1.056,1.199,0.038,0.99,1.238,SPOA0162,0
0.996,0.903,1.086,0.047,0.826,1.13,SPOA0163,0
1.008,0.978,1.038,0.015,0.951,1.055,SPOA0164,0
1.035,1.003,1.066,0.016,0.985,1.087,SPOA0165,0
0.924,0.784,1.067,0.073,0.705,1.176,SPOA0166,0
0.929,0.9,0.959,0.015,0.876,0.984,SPOA0167,0
0.966,0.929,1.004,0.019,0.9,1.033,SPOA0168,0
1.042,1.014,1.068,0.014,0.989,1.087,SPOA0169,0
0.967,0.951,0.982,0.008,0.94,0.995,SPOA0170,0
0.968,0.913,1.026,0.029,0.87,1.071,SPOA0171,0
0.984,0.885,1.086,0.051,0.822,1.17,SPOA0172,0
0.872,0.813,0.937,0.034,0.754,0.992,SPOA0173,0
0.913,0.758,1.061,0.077,0.653,1.153,SPOA0174,0
0.92,0.795,1.043,0.063,0.746,1.105,SPOA0175,0
1.004,0.893,1.107,0.055,0.819,1.18,SPOA0176,0
0.942,0.909,0.983,0.019,0.888,1.013,SPOA0177,0
1.027,0.947,1.099,0.04,0.88,1.149,SPOA0180,0
0.957,0.851,1.068,0.055,0.781,1.16,SPOA0181,0
0.954,0.916,0.993,0.02,0.886,1.023,SPOA0182,0
1.077,0.887,1.256,0.093,0.725,1.348,SPOA0183,0
0.978,0.939,1.024,0.021,0.92,1.06,SPOA0184,0
1.033,0.46,1.309,0.236,0,1.379,SPOA0185,0
1.004,0.958,1.06,0.026,0.929,1.1,SPOA0186,0
0.95,0.892,1.011,0.031,0.857,1.051,SPOA0187,0
0.939,0.857,1.021,0.042,0.821,1.061,SPOA0188,0
0.922,0.872,0.981,0.028,0.85,1.032,SPOA0189,0
0.991,0.978,1.004,0.007,0.972,1.008,SPOA0190,0
0.984,0.926,1.039,0.029,0.89,1.085,SPOA0191,0
0.809,0.513,1.091,0.148,0.368,1.162,SPOA0192,0
0.547,0,1.104,0.273,0,1.179,SPOA0193,0
0.937,0.863,0.995,0.033,0.807,1.008,SPOA0194,0
0.978,0.906,1.049,0.037,0.842,1.101,SPOA0195,0
1.035,0.934,1.146,0.054,0.864,1.242,SPOA0196,0
1.122,1.013,1.228,0.055,0.925,1.299,SPOA0197,0
0.994,0.964,1.03,0.017,0.95,1.059,SPOA0198,0
0.925,0.841,0.992,0.039,0.78,1.026,SPOA0199,0
1.008,0.97,1.066,0.026,0.961,1.113,SPOA0200,0
0.997,0.959,1.034,0.02,0.927,1.059,SPOA0201,0
0,0,0,0,0,0,SPOA0202,0
0.986,0.943,1.027,0.022,0.904,1.052,SPOA0203,0
1.013,0.958,1.077,0.031,0.921,1.128,SPOA0204,0
1.013,0.966,1.065,0.025,0.944,1.101,SPOA0205,0
0.965,0.908,1.018,0.028,0.867,1.055,SPOA0206,0
1.006,0.967,1.043,0.019,0.937,1.066,SPOA0207,0
1.013,0.994,1.03,0.009,0.982,1.036,SPOA0208,0
0.965,0.943,0.993,0.013,0.933,1.013,SPOA0209,0
1.014,0.978,1.053,0.019,0.953,1.096,SPOA0210,0
1.053,1.028,1.079,0.013,1.016,1.093,SPOA0211,0
0.579,0,0.904,0.272,0,0.904,SPOA0212,648
0.951,0.848,1.041,0.049,0.771,1.103,SPOA0213,0
0.892,0.814,0.97,0.04,0.763,1.005,SPOA0214,0
0.931,0.847,1.011,0.043,0.777,1.066,SPOA0215,0
0.945,0.885,1.006,0.029,0.847,1.033,SPOA0216,0
0.931,0.875,0.982,0.028,0.837,1.011,SPOA0217,0
0.899,0.852,0.954,0.026,0.836,0.997,SPOA0218,0
1.027,0.407,1.397,0.267,0,1.572,SPOA0219,17
0.92,0.868,0.972,0.027,0.834,1.001,SPOA0220,0
0.95,0.875,1.052,0.046,0.844,1.121,SPOA0221,0
1.236,0.886,1.578,0.18,0.772,1.706,SPOA0222,92
0.936,0.891,0.979,0.023,0.86,0.999,SPOA0223,0
0.911,0.694,1.102,0.106,0.554,1.203,SPOA0224,0
0.936,0.89,0.982,0.024,0.853,1.024,SPOA0225,0
0.797,0.264,1.13,0.234,0,1.193,SPOA0226,0
0.955,0.913,0.997,0.022,0.884,1.024,SPOA0227,0
0.956,0.909,1,0.024,0.865,1.022,SPOA0228,0
0.404,0,1,0.315,0,1,SPOA0229,611
0.981,0.951,1.01,0.015,0.933,1.026,SPOA0230,0
0.877,0.836,0.913,0.02,0.802,0.934,SPOA0231,0
0.888,0.776,0.983,0.054,0.707,1.028,SPOA0232,0
0.988,0.936,1.042,0.027,0.907,1.095,SPOA0233,0
1.029,0.989,1.07,0.021,0.965,1.091,SPOA0234,0
0.988,0.944,1.025,0.021,0.913,1.046,SPOA0235,0
0.952,0.915,0.992,0.02,0.893,1.021,SPOA0236,0
0.974,0.918,1.015,0.026,0.871,1.031,SPOA0237,0
1.018,0.966,1.069,0.027,0.921,1.107,SPOA0238,0
0.947,0.893,1,0.028,0.858,1.029,SPOA0239,0
0.976,0.923,1.025,0.026,0.887,1.044,SPOA0240,0
0.948,0.896,0.993,0.025,0.858,1.021,SPOA0241,0
1.008,0.995,1.024,0.007,0.988,1.036,SPOA0242,0
0.925,0.877,0.979,0.026,0.844,1.017,SPOA0243,0
0.994,0.917,1.052,0.036,0.853,1.063,SPOA0244,0
0.93,0.899,0.963,0.017,0.877,0.989,SPOA0245,0
0.958,0.881,1.037,0.04,0.836,1.08,SPOA0246,0
0.965,0.918,1.012,0.024,0.889,1.051,SPOA0247,0
1.034,0.97,1.095,0.032,0.92,1.127,SPOA0248,0
0.924,0.881,0.968,0.022,0.864,1.002,SPOA0249,0
0.946,0.915,0.973,0.015,0.889,0.992,SPOA0250,0
0.952,0.863,1.044,0.047,0.811,1.117,SPOA0251,0
0.814,0.748,0.881,0.035,0.708,0.927,SPOA0252,0
0.962,0.91,1.024,0.03,0.881,1.072,SPOA0253,0
0.918,0.866,0.976,0.029,0.827,1.019,SPOA0254,0
0.967,0.897,1.03,0.034,0.85,1.069,SPOA0255,0
0.963,0.852,1.076,0.057,0.782,1.165,SPOA0256,0
0.985,0.968,1.002,0.009,0.954,1.019,SPOA0257,0
0.971,0.939,1.002,0.016,0.921,1.016,SPOA0258,0
1.039,1.013,1.067,0.014,0.993,1.092,SPOA0259,0
0.962,0.914,1.005,0.024,0.873,1.029,SPOA0260,0
0.851,0.785,0.919,0.034,0.743,0.965,SPOA0261,0
0.96,0.933,0.988,0.014,0.915,1.01,SPOA0262,0
0.983,0.924,1.037,0.029,0.88,1.081,SPOA0263,0
1.002,0.928,1.077,0.038,0.881,1.135,SPOA0264,0
0.962,0.925,1.016,0.024,0.91,1.049,SPOA0265,0
0.958,0.906,1.002,0.025,0.845,1.016,SPOA0266,0
1.002,0.958,1.048,0.024,0.919,1.078,SPOA0267,0
1.032,1.006,1.061,0.014,0.989,1.078,SPOA0268,0
0.965,0.941,0.989,0.012,0.924,1.005,SPOA0269,0
0.923,0.868,0.974,0.027,0.815,0.995,SPOA0270,0
1.021,0.972,1.073,0.026,0.938,1.107,SPOA0271,0
0.99,0.969,1.008,0.01,0.95,1.017,SPOA0272,0
0.961,0.908,1.02,0.029,0.875,1.062,SPOA0273,0
0.857,0.819,0.894,0.019,0.796,0.914,SPOA0274,0
0.943,0.893,1,0.028,0.866,1.049,SPOA0275,0
1.068,0.959,1.176,0.057,0.865,1.26,SPOA0276,0
1.081,1.008,1.16,0.039,0.973,1.239,SPOA0277,0
0.997,0.96,1.041,0.021,0.941,1.081,SPOA0278,0
1.042,0.989,1.091,0.026,0.948,1.131,SPOA0279,0
0.978,0.915,1.038,0.031,0.865,1.08,SPOA0280,0
1.039,0.983,1.089,0.027,0.94,1.107,SPOA0281,0
1.02,0.983,1.059,0.02,0.962,1.084,SPOA0282,0
0.953,0.811,1.104,0.075,0.72,1.238,SPOA0283,0
1.054,1.016,1.09,0.019,0.981,1.115,SPOA0284,0
0.979,0.927,1.043,0.03,0.899,1.1,SPOA0285,0
1.03,0.968,1.091,0.032,0.915,1.128,SPOA0286,0
0.977,0.905,1.032,0.033,0.849,1.043,SPOA0287,0
0.964,0.913,1.009,0.025,0.872,1.036,SPOA0288,0
0.973,0.919,1.029,0.029,0.88,1.08,SPOA0289,0
0.949,0.879,1.034,0.041,0.848,1.076,SPOA0290,0
0.985,0.928,1.044,0.03,0.882,1.086,SPOA0291,0
1.058,1.034,1.079,0.011,1.015,1.09,SPOA0292,0
1.002,0.979,1.025,0.012,0.96,1.039,SPOA0293,0
0.98,0.957,1,0.011,0.941,1.011,SPOA0294,0
0.973,0.928,1.02,0.024,0.912,1.053,SPOA0295,0
0.981,0.937,1.026,0.023,0.903,1.073,SPOA0296,0
0.98,0.938,1.03,0.024,0.919,1.069,SPOA0297,0
0.985,0.952,1.021,0.018,0.928,1.051,SPOA0298,0
0.952,0.922,0.983,0.016,0.91,1.003,SPOA0299,0
0.989,0.956,1.014,0.015,0.93,1.022,SPOA0300,0
0.998,0.947,1.049,0.025,0.925,1.061,SPOA0301,0
1.049,0.957,1.133,0.045,0.891,1.182,SPOA0302,0
NA,NA,NA,NA,NA,NA,SPOA0303,10000
NA,NA,NA,NA,NA,NA,SPOA0304,10000
NA,NA,NA,NA,NA,NA,SPOA0305,10000
0.989,0.972,1.005,0.009,0.958,1.016,SPOA0306,0
0.931,0.852,1.002,0.039,0.801,1.037,SPOA0309,0
