"spo","pval","gene","funct","NCBI","padj"
"SPO2371",0.9942,"SPO2371","universal stress protein family protein","SPO_RS12030",1
"SPO2372",0.9972,"SPO2372","transcriptional regulator, AsnC family","SPO_RS12035",1
"SPO2373",1.002,"SPO2373","hypothetical protein","SPO_RS12040",1
"SPO2374",0.0824,"SPO2374","tRNA-dihydrouridine synthase A","SPO_RS12045",0.707146551724138
"SPO2377",0.8792,"SPO2377","ferredoxin","SPO_RS12060",1
"SPO2378",1.1912,"SPO2378","selenium-binding protein, putative","SPO_RS12065",1
"SPO2380",0.6826,"SPO2380","acyl-CoA dehydrogenase","SPO_RS12075",1
"SPO2381",0.3132,"SPO2381","transcriptional regulator, LysR family","SPO_RS12080",1
"SPO2382",0.9728,"SPO2382","tricarboxylate transporter family protein","SPO_RS12085",1
"SPO2383",0.9964,"SPO2383","hypothetical protein","SPO_RS22545",1
"SPO2384",0.429,"SPO2384","tricarboxylate transporter family protein","SPO_RS12095",1
"SPO2385",0.9038,"SPO2385","benzaldehyde lyase, putative","SPO_RS12100",1
"SPO2386",0.7134,"SPO2386","hypothetical protein","SPO_RS12105",1
"SPO2387",0.2976,"SPO2387","oxidoreductase, FAD-binding protein","SPO_RS12110",1
"SPO2388",0.769,"SPO2388","translocator protein, LysE family","SPO_RS12115",1
"SPO2389",0.0254,"SPO2389","oxidoreductase, molybdopterin-binding protein","SPO_RS12120",0.333809659090909
"SPO2390",0.3696,"SPO2390","site-specific recombinase, phage integrase family","",1
"SPO2392",0.499,"SPO2392","hypothetical protein","",1
"SPO2393",0.9994,"SPO2393","carbon monoxide dehydrogenase G protein, putative","SPO_RS12150",1
"SPO2394",0.396,"coxF","carbon monoxide dehydrogenase F protein","SPO_RS12155",1
"SPO2395",0.4682,"coxE","carbon monoxide dehydrogenase E protein","SPO_RS12160",1
"SPO2396",0.2816,"coxD","carbon monoxide dehydrogenase D protein","SPO_RS12165",1
"SPO2397",0.8468,"coxL-2","carbon monoxide dehydrogenase, large subunit","SPO_RS12170",1
"SPO2398",0.8584,"coxS-2","carbon monoxide dehydrogenase, small subunit","SPO_RS12175",1
"SPO2399",0.8532,"coxM","carbon monoxide dehydrogenase, medium subunit","SPO_RS12180",1
"SPO2400",0.9534,"coxC","carbon monoxide dehydrogenase operon C protein","SPO_RS12185",1
"SPO2401",0.3412,"SPO2401","type I secretion target repeat protein","",1
"SPO2403",0.644,"SPO2403","hypothetical protein","",1
"SPO2405",0.9664,"SPO2405","site-specific recombinase, phage integrase family","",1
"SPO2406",0.12,"SPO2406","ISSpo6, transposase orf A","",0.819326086956522
"SPO2407",0.6316,"SPO2407","ISSpo6, transposase orfB","",1
"SPO2408",0.7454,"SPO2408","hypothetical protein","SPO_RS12235",1
"SPO2409",1.0098,"SPO2409","oxidoreductase, short chain dehydrogenase/reductase family","SPO_RS12240",1
"SPO2410",1.0492,"SPO2410","dihydroxy-acid dehydratase, putative","SPO_RS12245",1
"SPO2411",0.3008,"SPO2411","hypothetical protein","SPO_RS12250",1
"SPO2412",0,"SPO2412","aldolase, putative","SPO_RS12255",0
"SPO2413",0.622,"SPO2413","oxidoreductase, short chain dehydrogenase/reductase family","SPO_RS12260",1
"SPO2414",0.9702,"SPO2414","mandelate racemase/muconate lactonizing enzyme family protein","SPO_RS12265",1
"SPO2416",0.44,"SPO2416","3-hydroxyisobutyrate dehydrogenase family protein","SPO_RS12275",1
"SPO2418",0.4102,"SPO2418","transporter, LysE family","SPO_RS12285",1
"SPO2419",0.9948,"SPO2419","hypothetical protein","SPO_RS12290",1
"SPO2420",0.6068,"kdgK","2-dehydro-3-deoxygluconokinase","SPO_RS12295",1
"SPO2422",0.0774,"SPO2422","D-isomer specific 2-hydroxyacid dehydrogenase family protein","SPO_RS12305",0.692476997578692
"SPO2423",0.8904,"SPO2423","hypothetical protein","SPO_RS12310",1
"SPO2424",0.4852,"idnD","L-idonate 5-dehydrogenase","SPO_RS12315",1
"SPO2425",0.3364,"SPO2425","shikimate 5-dehydrogenase/quinate 5-dehydrogenase family protein","SPO_RS12320",1
"SPO2426",0.9972,"SPO2426","hypothetical protein","SPO_RS12325",1
"SPO2428",1.0004,"SPO2428","6-phosphogluconate dehydrogenase domain protein","SPO_RS12335",1
"SPO2429",0.394,"SPO2429","oxidoreductase, Gfo/Idh/MocA family","SPO_RS12340",1
"SPO2430",0.3244,"SPO2430","hydrolase, UxaA family","SPO_RS12345",1
"SPO2431",0.7094,"SPO2431","TRAP dicarboxylate transporter, DctM subunit","SPO_RS12350",1
"SPO2432",0.5202,"SPO2432","TRAP dicarboxylate transporter, DctQ subunit","",1
"SPO2433",0.1998,"SPO2433","TRAP dicarboxylate transporter, DctP subunit, putative","SPO_RS12360",0.999252299605782
"SPO2434",1.0022,"SPO2434","transcriptional regulator, GntR family","SPO_RS12365",1
"SPO2435",0.3118,"SPO2435","fumarylacetoacetate hydrolase family protein","SPO_RS12370",1
"SPO2436",0.5744,"SPO2436","FAD dependent oxidoreductase/aminomethyl transferase","SPO_RS12375",1
"SPO2437",0.2994,"SPO2437","Asp/Glu/Hydantoin racemase family protein","SPO_RS12380",1
"SPO2438",0.406,"SPO2438","phytanoyl-CoA dioxygenase family protein","SPO_RS12385",1
"SPO2439",0.4296,"SPO2439","transcriptional regulator, GntR family","SPO_RS12390",1
"SPO2440",0.4926,"SPO2440","metallopeptidase, family M24","SPO_RS12395",1
"SPO2441",0.2976,"SPO2441","glycine betaine/proline ABC transporter, periplasmic glycine betaine/proline-binding protein","SPO_RS12400",1
"SPO2442",0.2238,"SPO2442","glycine betaine/proline ABC transporter, permease protein","SPO_RS12405",1
"SPO2443",0.3458,"SPO2443","glycine betaine/proline ABC transporter, ATP-binding protein","SPO_RS12410",1
"SPO2445",0.3078,"SPO2445","drug resistance transporter, Bcr/CflA subfamily","SPO_RS12420",1
"SPO2446",0.1756,"SPO2446","ABC transporter, ATP-binding protein","SPO_RS12425",0.954179411764706
"SPO2447",0.5514,"SPO2447","acetyltransferase, GNAT family","SPO_RS12430",1
"SPO2448",0.2848,"SPO2448","membrane protein, MarC family","SPO_RS12435",1
"SPO2449",1.0064,"SPO2449","hypothetical protein","SPO_RS12440",1
"SPO2450",0.4856,"SPO2450","Asp/Glu/Hydantoin racemase family protein","SPO_RS12445",1
"SPO2451",0.9346,"SPO2451","acyltransferase, putative","SPO_RS12450",1
"SPO2452",0.1994,"SPO2452","DNA polymerase III, chi subunit, putative","SPO_RS12455",0.999252299605782
"SPO2453",0.9976,"pepA","cytosol aminopeptidase","SPO_RS12460",1
"SPO2458",0.6376,"ksgA","dimethyladenosine transferase","SPO_RS12485",1
"SPO2459",NA,"SPO2459","hypothetical protein","SPO_RS12490",NA
"SPO2460",0.6222,"SPO2460","modification methylase, HemK family","SPO_RS12495",1
"SPO2464",0.8856,"speB-2","agmatinase","SPO_RS12515",1
"SPO2465",0.4432,"SPO2465","hypothetical protein","SPO_RS12520",1
"SPO2466",0.9902,"SPO2466","glyoxalase family protein","SPO_RS12525",1
"SPO2467",1.0082,"speB-3","agmatinase","SPO_RS12530",1
"SPO2468",0.3208,"SPO2468","amidohydrolase family protein","SPO_RS12535",1
"SPO2469",0.7132,"SPO2469","mazG family protein","SPO_RS12540",1
"SPO2470",1.4176,"iunH","inosine-uridine preferring nucleoside hydrolase","SPO_RS12545",1
"SPO2473",0.7706,"SPO2473","haloacid dehalogenase, type II, putative","SPO_RS12560",1
"SPO2474",0.0846,"eno","enolase","SPO_RS12565",0.707146551724138
"SPO2475",0.3612,"SPO2475","hypothetical protein","SPO_RS12570",1
"SPO2476",0.9096,"SPO2476","lipoprotein, putative","SPO_RS12575",1
"SPO2477",0.4952,"mur","Manganese uptake regulator","SPO_RS12580",1
"SPO2478",0,"SPO2478","RNA helicase","SPO_RS12585",0
"SPO2479",0.7762,"SPO2479","hypothetical protein","SPO_RS12590",1
"SPO2480",1.0104,"selO","Protein adenylyltransferase SelO (EC 2.7.7.-) (EC 2.7.7.n1)","SPO_RS12595",1
"SPO2481",0.3532,"SPO2481","drug/metabolite exporter family protein","SPO_RS12600",1
"SPO2483",0.3782,"anmK","Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170)","SPO_RS12610",1
"SPO2486",1.0136,"SPO2486","hypothetical protein","SPO_RS12620",1
"SPO2487",1.0062,"SPO2487","3-hydroxyacyl-CoA dehydrogenase, type II","SPO_RS12625",1
"SPO2488",1.0078,"SPO2488","ABC transporter, ATP-binding protein","SPO_RS12630",1
"SPO2489",0.1682,"glsB","N-acetyltransferase; glutamine lipid biosynthesis protein","SPO_RS12635",0.941665151515152
"SPO2490",NA,"bamE","membrane lipoprotein; outer membrane protein assembly","SPO_RS12640",NA
"SPO2491",0.4068,"SPO2491","hypothetical protein","SPO_RS12645",1
"SPO2494",NA,"fabH-2","3-oxoacyl-(acyl-carrier-protein) synthase III","SPO_RS12660",NA
"SPO2496",0.6196,"SPO2496","transcriptional regulator, MerR family","",1
"SPO2498",0.5348,"SPO2498","2''-deoxycytidine 5''-triphosphate deaminase-like protein","SPO_RS12680",1
"SPO2499",0.1916,"SPO2499","hypothetical protein","SPO_RS12685",0.999252299605782
"SPO2500",1.0078,"scpB","segregation and condensation protein B","SPO_RS12690",1
"SPO2501",0.995,"scpA","segregation and condensation protein A","SPO_RS12695",1
"SPO2502",1.0064,"SPO2502","beta-N-acetylhexosaminidase, putative","SPO_RS12700",1
"SPO2504",NA,"argS","arginyl-tRNA synthetase","SPO_RS12710",NA
"SPO2505",0.5906,"SPO2505","deoxyguanosinetriphosphate triphosphohydrolase, putative","SPO_RS12715",1
"SPO2506",0.5596,"SPO2506","Iron-sulfur cluster assembly family protein","SPO_RS12720",1
"SPO2507",0.5592,"SPO2507","hypothetical protein","SPO_RS12725",1
"SPO2508",0.4658,"SPO2508","hypothetical protein","",1
"SPO2509",0.9338,"xth","exodeoxyribonuclease III","SPO_RS12740",1
"SPO2511",0,"SPO2511","dnaK suppressor protein, putative","SPO_RS12750",0
"SPO2512",0.9922,"SPO2512","ATPase, AAA family","SPO_RS12755",1
"SPO2513",1.0082,"SPO2513","hypothetical protein","SPO_RS12760",1
"SPO2514",0.3858,"SPO2514","hypothetical protein","SPO_RS22570",1
"SPO2515",0.4456,"SPO2515","hypothetical protein","SPO_RS12765",1
"SPO2516",0.2614,"SPO2516","hypothetical protein","SPO_RS12770",1
"SPO2518",0.8162,"SPO2518","bacterial luciferase family protein","SPO_RS12780",1
"SPO2519",NA,"SPO2519","hypothetical protein","SPO_RS12785",NA
"SPO2520",0.5514,"SPO2520","hypothetical protein","SPO_RS12790",1
"SPO2521",1.0042,"SPO2521","lipoprotein, putative","SPO_RS12795",1
"SPO2522",0.6884,"SPO2522","hypothetical protein","SPO_RS12800",1
"SPO2523",0.4644,"glnE","glutamate-ammonia ligase adenylyltransferase","SPO_RS12805",1
"SPO2524",0.6578,"SPO2524","YbaK/prolyl-tRNA synthetases domain protein","SPO_RS12810",1
"SPO2526",0.5364,"SPO2526","hypothetical protein","",1
"SPO2527",1.1822,"nylA","6-aminohexanoate-cyclic-dimer hydrolase","SPO_RS12825",1
"SPO2528",0.9868,"SPO2528","AMP-binding enzyme","SPO_RS12830",1
"SPO2529",0.1386,"SPO2529","hypothetical protein","SPO_RS12835",0.858837837837838
"SPO2530",0.6574,"SPO2530","branched-chain amino acid ABC transporter, permease protein","SPO_RS12840",1
"SPO2531",0.4074,"SPO2531","branched-chain amino acid ABC transporter, permease protein","SPO_RS12845",1
"SPO2532",0.735,"SPO2532","branched-chain amino acid ABC transporter, ATP-binding protein","SPO_RS12850",1
"SPO2534",0.9848,"SPO2534","branched-chain amino acid ABC transporter, periplasmic branched-chain amino acid-binding protein, putative","SPO_RS12860",1
"SPO2535",0.2594,"SPO2535","histone deacetylase/AcuC/AphA family protein","SPO_RS12865",1
"SPO2536",0,"SPO2536","transcriptional regulator, LuxR family","SPO_RS12870",0
"SPO2537",1.0142,"SPO2537","hypothetical protein","",1
"SPO2538",0.9096,"SPO2538","acyl-CoA dehydrogenase famiy protein","SPO_RS12875",1
"SPO2539",0.8702,"SPO2539","AMP-binding enzyme","SPO_RS12880",1
"SPO2540",0.8136,"SPO2540","carbamoyl-phosphate synthase, putative","SPO_RS12885",1
"SPO2541",0.491,"SPO2541","propionyl-CoA carboxylase, putative","SPO_RS12890",1
"SPO2542",0.8624,"SPO2542","biotin/lipoate binding domain protein","SPO_RS12895",1
"SPO2543",0.9948,"SPO2543","transcriptional regulator, GntR family","",1
"SPO2544",0.6266,"SPO2544","amidohydrolase family protein","SPO_RS12905",1
"SPO2545",0.8976,"SPO2545","TRAP dicarboxylate transporter, DctP subunit, putative","SPO_RS12910",1
"SPO2546",0.8272,"SPO2546","TRAP dicarboxylate transporter, DctQ subunit","SPO_RS12915",1
"SPO2547",0.799,"SPO2547","TRAP dicarboxylate transporter, DctM subunit","SPO_RS12920",1
"SPO2548",0.2618,"SPO2548","oxidoreductase, zinc-binding dehydrogenase family","SPO_RS12925",1
"SPO2549",0.9908,"SPO2549","phosphotransferase family protein","SPO_RS12930",1
"SPO2550",0.98,"SPO2550","transcriptional regulator, GntR family","SPO_RS12935",1
"SPO2551",0.997,"SPO2551","peptide/opine/nickel uptake family ABC transporter, ATP-binding protein","SPO_RS12940",1
"SPO2552",0.3922,"SPO2552","peptide/opine/nickel uptake family ABC transporter, permease/ATP-binding protein","SPO_RS12945",1
"SPO2553",0.9926,"SPO2553","peptide/opine/nickel uptake family ABC transporter, permease protein","SPO_RS12950",1
"SPO2554",0.9948,"SPO2554","peptide/opine/nickel uptake family ABC transporter, periplasmic substrate-binding protein","SPO_RS12955",1
"SPO2555",0.9198,"SPO2555","hypothetical protein","SPO_RS12960",1
"SPO2556",0.5224,"SPO2556","N-carbamyl-L-amino acid amidohydrolase, putative","SPO_RS12965",1
"SPO2559",0.6408,"gnl","gluconolactonase","",1
"SPO2560",0.5486,"garR","2-hydroxy-3-oxopropionate reductase","SPO_RS12985",1
"SPO2561",1.0246,"SPO2561","ygbK domain protein","SPO_RS12990",1
"SPO2562",0.5414,"fucA","L-fuculose phosphate aldolase","SPO_RS12995",1
"SPO2563",0.5504,"SPO2563","hydroxypyruvate isomerase, putative","SPO_RS13000",1
"SPO2564",0.4052,"SPO2564","hypothetical protein","",1
"SPO2565",1.0034,"SPO2565","GTPase, putative","SPO_RS13010",1
"SPO2566",0.9964,"SPO2566","glyoxalase family protein","",1
"SPO2567",0.3912,"SPO2567","hypothetical protein","SPO_RS13025",1
"SPO2568",1.0142,"SPO2568","RDD family protein","SPO_RS13030",1
"SPO2569",0.137,"bpt","Aspartate/glutamate leucyltransferase (EC 2.3.2.29)","SPO_RS13035",0.858837837837838
"SPO2570",0.5678,"SPO2570","glyoxalase family protein","SPO_RS13040",1
"SPO2571",0.7278,"SPO2571","TRAP transporter, DctM subunit, putative","SPO_RS13045",1
"SPO2572",0.0262,"SPO2572","hypothetical protein","",0.333809659090909
"SPO2573",1.437,"SPO2573","bacterial extracellular solute-binding protein, family 7","SPO_RS13055",1
"SPO2574",0.2246,"SPO2574","sensor histidine kinase","SPO_RS13060",1
"SPO2575",0.973,"SPO2575","DNA-binding response regulator, LuxR family","SPO_RS13065",1
"SPO2576",1.0018,"SPO2576","transcriptional regulator, TetR family","SPO_RS13070",1
"SPO2577",1.0044,"SPO2577","hypothetical protein","SPO_RS13075",1
"SPO2578",0.1462,"ilvB","acetolactate synthase, large subunit, biosynthetic type","SPO_RS13080",0.858837837837838
"SPO2579",0.7412,"ilvN","acetolactate synthase, small subunit","SPO_RS13085",1
"SPO2580",0.351,"SPO2580","hypothetical protein","SPO_RS22255",1
"SPO2581",1.004,"SPO2581","DNA-binding protein, putative","SPO_RS13095",1
"SPO2582",1.1908,"SPO2582","hypothetical protein","SPO_RS13100",1
"SPO2583",0.9772,"SPO2583","amidase family protein","SPO_RS13105",1
"SPO2584",0.7892,"SPO2584","glyoxalase family protein","SPO_RS13110",1
"SPO2586",0.0862,"SPO2586","type I secretion target repeat protein","SPO_RS13120",0.707146551724138
"SPO2587",0.6368,"mrca","penicillin-binding protein 1A","SPO_RS13125",1
"SPO2588",0.9986,"SPO2588","N-acetylmuramoyl-L-alanine amidase, family 3","SPO_RS13130",1
"SPO2589",0.204,"SPO2589","aminotransferase, classes I and II","SPO_RS13135",0.999252299605782
"SPO2590",0.7088,"SPO2590","peptidase, M48 family","SPO_RS13140",1
"SPO2591",0.2476,"SPO2591","27 kDa outer membrane protein, putative","SPO_RS13145",1
"SPO2592",0.8754,"SPO2592","beta-lactamase, putative","SPO_RS13150",1
"SPO2597",0.5982,"SPO2597","peptidase, M20/M25/M40 family","SPO_RS13175",1
"SPO2598",0.1892,"SPO2598","hypothetical protein","SPO_RS13180",0.998705714285714
"SPO2601",0.5542,"SPO2601","pirin domain protein","SPO_RS13195",1
"SPO2602",1.0094,"SPO2602","transcriptional regulator, RpiR family","SPO_RS13200",1
"SPO2603",0.9954,"SPO2603","N-formylglutamate amidohydrolase family protein","SPO_RS13205",1
"SPO2604",0.9914,"SPO2604","hypothetical protein","SPO_RS13210",1
"SPO2605",0.6614,"SPO2605","TRAP dicarboxylate transporter, DctM subunit","SPO_RS13215",1
"SPO2606",0.1402,"SPO2606","bacterial extracellular solute-binding protein, family 7","SPO_RS13220",0.858837837837838
"SPO2607",0,"SPO2607","gamma-glutamylisopropylamide synthetase, putative","SPO_RS13225",0
"SPO2608",0.0838,"SPO2608","aldehyde dehydrogenase, putative","SPO_RS13230",0.707146551724138
"SPO2609",0.9858,"SPO2609","alcohol dehydrogenase, iron-containing","SPO_RS13235",1
"SPO2610",0.9924,"SPO2610","hypothetical protein","SPO_RS13240",1
"SPO2612",1.0058,"SPO2612","DNA-binding protein HU, putative","",1
"SPO2613",0.2144,"lon","ATP-dependent protease La","SPO_RS13255",1
"SPO2614",0.997,"SPO2614","hypothetical protein","SPO_RS13260",1
"SPO2615",1.0036,"SPO2615","NADH-dependent flavin oxidoreductase, Oye family","SPO_RS13265",1
"SPO2616",0.11,"tgt","queuine tRNA-ribosyltransferase","SPO_RS13270",0.819115887850467
"SPO2617",0.3456,"SPO2617","SPFH domain/band 7 family protein","SPO_RS13275",1
"SPO2621",2,"tpiA","triosephosphate isomerase","SPO_RS13295",1
"SPO2622",0.1102,"SPO2622","acetyltransferase, GNAT family","SPO_RS13300",0.819115887850467
"SPO2623",0.9204,"SPO2623","transporter, LysE family","SPO_RS13305",1
"SPO2624",0.6044,"SPO2624","transcriptional regulator, AsnC family","SPO_RS13310",1
"SPO2625",0.293,"SPO2625","hypothetical protein","",1
"SPO2626",0.1942,"SPO2626","TRAP transporter, DctM subunit","SPO_RS13320",0.999252299605782
"SPO2627",0.0794,"SPO2627","TRAP transporter, DctQ subunit","SPO_RS13325",0.703556354916067
"SPO2628",0.9078,"SPO2628","TRAP transporter solute receptor, DctP family","SPO_RS13330",1
"SPO2629",0.4162,"SPO2629","C4-dicarboxylate transport transcriptional regulatory protein","SPO_RS13335",1
"SPO2630",0.0322,"SPO2630","C4-dicarboxylate transport sensor protein","SPO_RS13340",0.334210674157303
"SPO2632",0.2624,"cobA-1","uroporphyrin-III C-methyltransferase","SPO_RS13350",1
"SPO2633",0.9916,"SPO2633","hypothetical protein","SPO_RS13355",1
"SPO2634",0,"SPO2634","sulfite reductase, putative","SPO_RS13360",0
"SPO2635",0.0278,"cysH","phosophoadenylyl-sulfate reductase","SPO_RS13365",0.333809659090909
"SPO2639",0.1424,"SPO2639","molybdopterin biosynthesis protein","SPO_RS13385",0.858837837837838
"SPO2640",0.2814,"SPO2640","XdhC/CoxI family protein","SPO_RS13390",1
"SPO2641",0.979,"SPO2641","hypothetical protein","SPO_RS13395",1
"SPO2642",0.9956,"SPO2642","YeeE/YedE family protein","SPO_RS13400",1
"SPO2643",0.8682,"SPO2643","hypothetical protein","SPO_RS13405",1
"SPO2644",0.9214,"SPO2644","VWA domain containing CoxE-like family protein","SPO_RS13410",1
"SPO2645",0.5506,"SPO2645","protease, S2 family","SPO_RS22260",1
"SPO2646",0,"SPO2646","hypothetical protein","SPO_RS13420",0
"SPO2647",0.033,"SPO2647","hypothetical protein","SPO_RS13425",0.338708333333333
"SPO2648",0.996,"SPO2648","hypothetical protein","SPO_RS13430",1
"SPO2649",0.9738,"SPO2649","hypothetical protein","SPO_RS13435",1
"SPO2650",0.4822,"SPO2650","methyltransferase, FkbM family","SPO_RS13440",1
"SPO2651",0.3468,"SPO2651","glycosyl transferase, group 2 family protein","SPO_RS13445",1
"SPO2652",0.1466,"SPO2652","hypothetical protein","SPO_RS13450",0.859820634920635
"SPO2652a",0.4254,"SPO2652a","Polyketide cyclase","SPO_RS13455",1
"SPO2653",0,"pyrC","Dihydroorotase (EC 3.5.2.3)","SPO_RS13460",0
"SPO2654",0,"pyrE","orotate phosphoribosyltransferase","SPO_RS13465",0
"SPO2656",1.003,"SPO2656","transcriptional regulator, LysR family","SPO_RS13475",1
"SPO2657",0.3684,"cuyA2","L-cysteate sulfolyase family","SPO_RS13480",1
"SPO2658",0.5924,"SPO2658","cysteate ABC transporter, periplasmic substrate-binding protein ","SPO_RS13485",1
"SPO2659",1.1394,"SPO2659","cysteate ABC transporter, permease protein ","SPO_RS13490",1
"SPO2661",0.8654,"SPO2661","cysteate ABC transporter, ATP-binding protein ","SPO_RS13500",1
"SPO2662",0,"SPO2662","aspartate racemase, putative","SPO_RS13505",0
"SPO2663",0.7992,"aspA","aspartate ammonia-lyase","SPO_RS13510",1
"SPO2664",0.7836,"SPO2664","polar amino acid uptake family ABC transporter, ATP-binding protein","SPO_RS13515",1
"SPO2665",0.5788,"SPO2665","polar amino acid uptake family ABC transporter, permease protein","SPO_RS13520",1
"SPO2666",0.2934,"SPO2666","polar amino acid uptake family ABC transporter, permease protein","SPO_RS13525",1
"SPO2667",0.4922,"SPO2667","polar amino acid uptake family ABC transporter, periplasmic substrate-binding protein","SPO_RS13530",1
"SPO2668",0.2228,"SPO2668","transcriptional regulator, LysR family","SPO_RS13535",1
