"spo","pval","gene","funct","NCBI","padj"
"SPO2429",0.3628,"SPO2429","oxidoreductase, Gfo/Idh/MocA family","SPO_RS12340",1
"SPO2430",0.3066,"SPO2430","hydrolase, UxaA family","SPO_RS12345",1
"SPO2431",0.8286,"SPO2431","TRAP dicarboxylate transporter, DctM subunit","SPO_RS12350",1
"SPO2432",0.508,"SPO2432","TRAP dicarboxylate transporter, DctQ subunit","",1
"SPO2433",0.2098,"SPO2433","TRAP dicarboxylate transporter, DctP subunit, putative","SPO_RS12360",1
"SPO2434",0.7898,"SPO2434","transcriptional regulator, GntR family","SPO_RS12365",1
"SPO2435",0.144,"SPO2435","fumarylacetoacetate hydrolase family protein","SPO_RS12370",0.874424960505529
"SPO2436",0.906,"SPO2436","FAD dependent oxidoreductase/aminomethyl transferase","SPO_RS12375",1
"SPO2437",0.2954,"SPO2437","Asp/Glu/Hydantoin racemase family protein","SPO_RS12380",1
"SPO2438",0.4374,"SPO2438","phytanoyl-CoA dioxygenase family protein","SPO_RS12385",1
"SPO2439",0.7,"SPO2439","transcriptional regulator, GntR family","SPO_RS12390",1
"SPO2440",0.4552,"SPO2440","metallopeptidase, family M24","SPO_RS12395",1
"SPO2441",0.2042,"SPO2441","glycine betaine/proline ABC transporter, periplasmic glycine betaine/proline-binding protein","SPO_RS12400",1
"SPO2442",0.2196,"SPO2442","glycine betaine/proline ABC transporter, permease protein","SPO_RS12405",1
"SPO2443",0.3338,"SPO2443","glycine betaine/proline ABC transporter, ATP-binding protein","SPO_RS12410",1
"SPO2445",0.3086,"SPO2445","drug resistance transporter, Bcr/CflA subfamily","SPO_RS12420",1
"SPO2446",0.178,"SPO2446","ABC transporter, ATP-binding protein","SPO_RS12425",0.960160583941606
"SPO2447",0.5576,"SPO2447","acetyltransferase, GNAT family","SPO_RS12430",1
"SPO2448",0.0318,"SPO2448","membrane protein, MarC family","SPO_RS12435",0.342724637681159
"SPO2449",1.0124,"SPO2449","hypothetical protein","SPO_RS12440",1
"SPO2450",0.4726,"SPO2450","Asp/Glu/Hydantoin racemase family protein","SPO_RS12445",1
"SPO2451",1.021,"SPO2451","acyltransferase, putative","SPO_RS12450",1
"SPO2452",0.2046,"SPO2452","DNA polymerase III, chi subunit, putative","SPO_RS12455",1
"SPO2453",0.8358,"pepA","cytosol aminopeptidase","SPO_RS12460",1
"SPO2458",0.5862,"ksgA","dimethyladenosine transferase","SPO_RS12485",1
"SPO2459",NA,"SPO2459","hypothetical protein","SPO_RS12490",NA
"SPO2460",0.7856,"SPO2460","modification methylase, HemK family","SPO_RS12495",1
"SPO2464",0.6652,"speB-2","agmatinase","SPO_RS12515",1
"SPO2465",0.4474,"SPO2465","hypothetical protein","SPO_RS12520",1
"SPO2466",0.9956,"SPO2466","glyoxalase family protein","SPO_RS12525",1
"SPO2467",1.0106,"speB-3","agmatinase","SPO_RS12530",1
"SPO2468",0.312,"SPO2468","amidohydrolase family protein","SPO_RS12535",1
"SPO2469",1.297,"SPO2469","mazG family protein","SPO_RS12540",1
"SPO2470",1.4116,"iunH","inosine-uridine preferring nucleoside hydrolase","SPO_RS12545",1
"SPO2473",0.7826,"SPO2473","haloacid dehalogenase, type II, putative","SPO_RS12560",1
"SPO2474",0.0846,"eno","enolase","SPO_RS12565",0.751316666666667
"SPO2475",0.4614,"SPO2475","hypothetical protein","SPO_RS12570",1
"SPO2476",0.9548,"SPO2476","lipoprotein, putative","SPO_RS12575",1
"SPO2477",0.5472,"mur","Manganese uptake regulator","SPO_RS12580",1
"SPO2478",1.502,"SPO2478","RNA helicase","SPO_RS12585",1
"SPO2479",0.7702,"SPO2479","hypothetical protein","SPO_RS12590",1
"SPO2480",0.9962,"selO","Protein adenylyltransferase SelO (EC 2.7.7.-) (EC 2.7.7.n1)","SPO_RS12595",1
"SPO2481",0.3454,"SPO2481","drug/metabolite exporter family protein","SPO_RS12600",1
"SPO2483",0.381,"anmK","Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170)","SPO_RS12610",1
"SPO2486",0.8922,"SPO2486","hypothetical protein","SPO_RS12620",1
"SPO2487",1.003,"SPO2487","3-hydroxyacyl-CoA dehydrogenase, type II","SPO_RS12625",1
"SPO2488",1.0156,"SPO2488","ABC transporter, ATP-binding protein","SPO_RS12630",1
"SPO2489",0.162,"glsB","N-acetyltransferase; glutamine lipid biosynthesis protein","SPO_RS12635",0.935296875
"SPO2490",NA,"bamE","membrane lipoprotein; outer membrane protein assembly","SPO_RS12640",NA
"SPO2491",0.5998,"SPO2491","hypothetical protein","SPO_RS12645",1
"SPO2494",NA,"fabH-2","3-oxoacyl-(acyl-carrier-protein) synthase III","SPO_RS12660",NA
"SPO2496",0.5362,"SPO2496","transcriptional regulator, MerR family","",1
"SPO2498",0.425,"SPO2498","2''-deoxycytidine 5''-triphosphate deaminase-like protein","SPO_RS12680",1
"SPO2499",0.2032,"SPO2499","hypothetical protein","SPO_RS12685",1
"SPO2500",0.0294,"scpB","segregation and condensation protein B","SPO_RS12690",0.340563253012048
"SPO2501",0.9838,"scpA","segregation and condensation protein A","SPO_RS12695",1
"SPO2502",0.9858,"SPO2502","beta-N-acetylhexosaminidase, putative","SPO_RS12700",1
"SPO2504",NA,"argS","arginyl-tRNA synthetase","SPO_RS12710",NA
"SPO2505",0.669,"SPO2505","deoxyguanosinetriphosphate triphosphohydrolase, putative","SPO_RS12715",1
"SPO2506",0.5688,"SPO2506","Iron-sulfur cluster assembly family protein","SPO_RS12720",1
"SPO2507",0.7844,"SPO2507","hypothetical protein","SPO_RS12725",1
"SPO2508",0.4574,"SPO2508","hypothetical protein","",1
"SPO2509",0.8984,"xth","exodeoxyribonuclease III","SPO_RS12740",1
"SPO2511",0,"SPO2511","dnaK suppressor protein, putative","SPO_RS12750",0
"SPO2512",1.0014,"SPO2512","ATPase, AAA family","SPO_RS12755",1
"SPO2513",0.9928,"SPO2513","hypothetical protein","SPO_RS12760",1
"SPO2514",0.3622,"SPO2514","hypothetical protein","SPO_RS22570",1
"SPO2515",0.4454,"SPO2515","hypothetical protein","SPO_RS12765",1
"SPO2516",0.4218,"SPO2516","hypothetical protein","SPO_RS12770",1
"SPO2518",0.7654,"SPO2518","bacterial luciferase family protein","SPO_RS12780",1
"SPO2519",NA,"SPO2519","hypothetical protein","SPO_RS12785",NA
"SPO2520",0.543,"SPO2520","hypothetical protein","SPO_RS12790",1
"SPO2521",0.7964,"SPO2521","lipoprotein, putative","SPO_RS12795",1
"SPO2522",0.6838,"SPO2522","hypothetical protein","SPO_RS12800",1
"SPO2523",0.5066,"glnE","glutamate-ammonia ligase adenylyltransferase","SPO_RS12805",1
"SPO2524",0.9356,"SPO2524","YbaK/prolyl-tRNA synthetases domain protein","SPO_RS12810",1
"SPO2526",0.5548,"SPO2526","hypothetical protein","",1
"SPO2527",0.725,"nylA","6-aminohexanoate-cyclic-dimer hydrolase","SPO_RS12825",1
"SPO2528",1.0138,"SPO2528","AMP-binding enzyme","SPO_RS12830",1
"SPO2529",0.148,"SPO2529","hypothetical protein","SPO_RS12835",0.874424960505529
"SPO2530",0.6556,"SPO2530","branched-chain amino acid ABC transporter, permease protein","SPO_RS12840",1
"SPO2531",0.3966,"SPO2531","branched-chain amino acid ABC transporter, permease protein","SPO_RS12845",1
"SPO2532",0.7596,"SPO2532","branched-chain amino acid ABC transporter, ATP-binding protein","SPO_RS12850",1
"SPO2534",1.0186,"SPO2534","branched-chain amino acid ABC transporter, periplasmic branched-chain amino acid-binding protein, putative","SPO_RS12860",1
"SPO2535",0.2516,"SPO2535","histone deacetylase/AcuC/AphA family protein","SPO_RS12865",1
"SPO2536",0.311,"SPO2536","transcriptional regulator, LuxR family","SPO_RS12870",1
"SPO2537",0.9942,"SPO2537","hypothetical protein","",1
"SPO2538",0.7838,"SPO2538","acyl-CoA dehydrogenase famiy protein","SPO_RS12875",1
"SPO2539",0.7296,"SPO2539","AMP-binding enzyme","SPO_RS12880",1
"SPO2540",0.8436,"SPO2540","carbamoyl-phosphate synthase, putative","SPO_RS12885",1
"SPO2541",0.4854,"SPO2541","propionyl-CoA carboxylase, putative","SPO_RS12890",1
"SPO2542",0.879,"SPO2542","biotin/lipoate binding domain protein","SPO_RS12895",1
"SPO2543",1.0146,"SPO2543","transcriptional regulator, GntR family","",1
"SPO2544",0.6446,"SPO2544","amidohydrolase family protein","SPO_RS12905",1
"SPO2545",0.8902,"SPO2545","TRAP dicarboxylate transporter, DctP subunit, putative","SPO_RS12910",1
"SPO2546",0.8302,"SPO2546","TRAP dicarboxylate transporter, DctQ subunit","SPO_RS12915",1
"SPO2547",0.8842,"SPO2547","TRAP dicarboxylate transporter, DctM subunit","SPO_RS12920",1
"SPO2548",0.3398,"SPO2548","oxidoreductase, zinc-binding dehydrogenase family","SPO_RS12925",1
"SPO2549",0.8868,"SPO2549","phosphotransferase family protein","SPO_RS12930",1
"SPO2550",0.9708,"SPO2550","transcriptional regulator, GntR family","SPO_RS12935",1
"SPO2551",0.9978,"SPO2551","peptide/opine/nickel uptake family ABC transporter, ATP-binding protein","SPO_RS12940",1
"SPO2552",0.3982,"SPO2552","peptide/opine/nickel uptake family ABC transporter, permease/ATP-binding protein","SPO_RS12945",1
"SPO2553",0.9846,"SPO2553","peptide/opine/nickel uptake family ABC transporter, permease protein","SPO_RS12950",1
"SPO2554",1.0114,"SPO2554","peptide/opine/nickel uptake family ABC transporter, periplasmic substrate-binding protein","SPO_RS12955",1
"SPO2555",0.9188,"SPO2555","hypothetical protein","SPO_RS12960",1
"SPO2556",0.515,"SPO2556","N-carbamyl-L-amino acid amidohydrolase, putative","SPO_RS12965",1
"SPO2559",0.8276,"gnl","gluconolactonase","",1
"SPO2560",1.0922,"garR","2-hydroxy-3-oxopropionate reductase","SPO_RS12985",1
"SPO2561",1.0344,"SPO2561","ygbK domain protein","SPO_RS12990",1
"SPO2562",0.5382,"fucA","L-fuculose phosphate aldolase","SPO_RS12995",1
"SPO2563",0.6458,"SPO2563","hydroxypyruvate isomerase, putative","SPO_RS13000",1
"SPO2564",0.087,"SPO2564","hypothetical protein","",0.754219679633867
"SPO2565",1.0106,"SPO2565","GTPase, putative","SPO_RS13010",1
"SPO2566",0.9164,"SPO2566","glyoxalase family protein","",1
"SPO2567",0.4142,"SPO2567","hypothetical protein","SPO_RS13025",1
"SPO2568",0.0268,"SPO2568","RDD family protein","SPO_RS13030",0.340563253012048
"SPO2569",0.1458,"bpt","Aspartate/glutamate leucyltransferase (EC 2.3.2.29)","SPO_RS13035",0.874424960505529
"SPO2570",1.1484,"SPO2570","glyoxalase family protein","SPO_RS13040",1
"SPO2571",0.5696,"SPO2571","TRAP transporter, DctM subunit, putative","SPO_RS13045",1
"SPO2572",0.2012,"SPO2572","hypothetical protein","",1
"SPO2573",1.437,"SPO2573","bacterial extracellular solute-binding protein, family 7","SPO_RS13055",1
"SPO2574",0.135,"SPO2574","sensor histidine kinase","SPO_RS13060",0.874424960505529
"SPO2575",0.034,"SPO2575","DNA-binding response regulator, LuxR family","SPO_RS13065",0.356903409090909
"SPO2576",1.0024,"SPO2576","transcriptional regulator, TetR family","SPO_RS13070",1
"SPO2577",0.991,"SPO2577","hypothetical protein","SPO_RS13075",1
"SPO2578",0.143,"ilvB","acetolactate synthase, large subunit, biosynthetic type","SPO_RS13080",0.874424960505529
"SPO2579",0.9144,"ilvN","acetolactate synthase, small subunit","SPO_RS13085",1
"SPO2580",0.341,"SPO2580","hypothetical protein","SPO_RS22255",1
"SPO2581",0.9996,"SPO2581","DNA-binding protein, putative","SPO_RS13095",1
"SPO2582",1.1588,"SPO2582","hypothetical protein","SPO_RS13100",1
"SPO2583",0.976,"SPO2583","amidase family protein","SPO_RS13105",1
"SPO2584",0.6234,"SPO2584","glyoxalase family protein","SPO_RS13110",1
"SPO2586",0.0892,"SPO2586","type I secretion target repeat protein","SPO_RS13120",0.754219679633867
"SPO2587",0.5158,"mrca","penicillin-binding protein 1A","SPO_RS13125",1
"SPO2588",0,"SPO2588","N-acetylmuramoyl-L-alanine amidase, family 3","SPO_RS13130",0
"SPO2589",0.1892,"SPO2589","aminotransferase, classes I and II","SPO_RS13135",1
"SPO2590",0.845,"SPO2590","peptidase, M48 family","SPO_RS13140",1
"SPO2591",0.2668,"SPO2591","27 kDa outer membrane protein, putative","SPO_RS13145",1
"SPO2592",0.9918,"SPO2592","beta-lactamase, putative","SPO_RS13150",1
"SPO2597",0.5988,"SPO2597","peptidase, M20/M25/M40 family","SPO_RS13175",1
"SPO2598",0.2102,"SPO2598","hypothetical protein","SPO_RS13180",1
"SPO2601",0.5606,"SPO2601","pirin domain protein","SPO_RS13195",1
"SPO2602",0.9924,"SPO2602","transcriptional regulator, RpiR family","SPO_RS13200",1
"SPO2603",1.0074,"SPO2603","N-formylglutamate amidohydrolase family protein","SPO_RS13205",1
"SPO2604",1.0116,"SPO2604","hypothetical protein","SPO_RS13210",1
"SPO2605",0.751,"SPO2605","TRAP dicarboxylate transporter, DctM subunit","SPO_RS13215",1
"SPO2606",0.3544,"SPO2606","bacterial extracellular solute-binding protein, family 7","SPO_RS13220",1
"SPO2607",0.991,"SPO2607","gamma-glutamylisopropylamide synthetase, putative","SPO_RS13225",1
"SPO2608",0,"SPO2608","aldehyde dehydrogenase, putative","SPO_RS13230",0
"SPO2609",0.653,"SPO2609","alcohol dehydrogenase, iron-containing","SPO_RS13235",1
"SPO2610",1.0076,"SPO2610","hypothetical protein","SPO_RS13240",1
"SPO2612",1.0116,"SPO2612","DNA-binding protein HU, putative","",1
"SPO2613",0.228,"lon","ATP-dependent protease La","SPO_RS13255",1
"SPO2614",1.007,"SPO2614","hypothetical protein","SPO_RS13260",1
"SPO2615",1.008,"SPO2615","NADH-dependent flavin oxidoreductase, Oye family","SPO_RS13265",1
"SPO2616",0.1128,"tgt","queuine tRNA-ribosyltransferase","SPO_RS13270",0.839901923076923
"SPO2617",0.2882,"SPO2617","SPFH domain/band 7 family protein","SPO_RS13275",1
"SPO2621",2,"tpiA","triosephosphate isomerase","SPO_RS13295",1
"SPO2622",0.117,"SPO2622","acetyltransferase, GNAT family","SPO_RS13300",0.839901923076923
"SPO2623",1.0018,"SPO2623","transporter, LysE family","SPO_RS13305",1
"SPO2624",0.608,"SPO2624","transcriptional regulator, AsnC family","SPO_RS13310",1
"SPO2625",0.2902,"SPO2625","hypothetical protein","",1
"SPO2626",0,"SPO2626","TRAP transporter, DctM subunit","SPO_RS13320",0
"SPO2627",0,"SPO2627","TRAP transporter, DctQ subunit","SPO_RS13325",0
"SPO2628",0.5718,"SPO2628","TRAP transporter solute receptor, DctP family","SPO_RS13330",1
"SPO2629",0.404,"SPO2629","C4-dicarboxylate transport transcriptional regulatory protein","SPO_RS13335",1
"SPO2630",0,"SPO2630","C4-dicarboxylate transport sensor protein","SPO_RS13340",0
"SPO2632",0.2492,"cobA-1","uroporphyrin-III C-methyltransferase","SPO_RS13350",1
"SPO2633",0.987,"SPO2633","hypothetical protein","SPO_RS13355",1
"SPO2634",0,"SPO2634","sulfite reductase, putative","SPO_RS13360",0
"SPO2635",0.0338,"cysH","phosophoadenylyl-sulfate reductase","SPO_RS13365",0.355814814814815
"SPO2639",0.0504,"SPO2639","molybdopterin biosynthesis protein","SPO_RS13385",0.524585915492958
"SPO2640",0.2808,"SPO2640","XdhC/CoxI family protein","SPO_RS13390",1
"SPO2641",0.8594,"SPO2641","hypothetical protein","SPO_RS13395",1
"SPO2642",0.9906,"SPO2642","YeeE/YedE family protein","SPO_RS13400",1
"SPO2643",0.8468,"SPO2643","hypothetical protein","SPO_RS13405",1
"SPO2644",0.9134,"SPO2644","VWA domain containing CoxE-like family protein","SPO_RS13410",1
"SPO2645",0.6262,"SPO2645","protease, S2 family","SPO_RS22260",1
"SPO2646",1.0218,"SPO2646","hypothetical protein","SPO_RS13420",1
"SPO2647",0.0294,"SPO2647","hypothetical protein","SPO_RS13425",0.340563253012048
"SPO2648",0.7364,"SPO2648","hypothetical protein","SPO_RS13430",1
"SPO2649",0.0284,"SPO2649","hypothetical protein","SPO_RS13435",0.340563253012048
"SPO2650",0.4962,"SPO2650","methyltransferase, FkbM family","SPO_RS13440",1
"SPO2651",0.2828,"SPO2651","glycosyl transferase, group 2 family protein","SPO_RS13445",1
"SPO2652",0.1456,"SPO2652","hypothetical protein","SPO_RS13450",0.874424960505529
"SPO2652a",0.3588,"SPO2652a","Polyketide cyclase","SPO_RS13455",1
"SPO2653",0,"pyrC","Dihydroorotase (EC 3.5.2.3)","SPO_RS13460",0
"SPO2654",0,"pyrE","orotate phosphoribosyltransferase","SPO_RS13465",0
"SPO2656",1.0074,"SPO2656","transcriptional regulator, LysR family","SPO_RS13475",1
"SPO2657",0.3656,"cuyA2","L-cysteate sulfolyase family","SPO_RS13480",1
"SPO2658",0.649,"SPO2658","cysteate ABC transporter, periplasmic substrate-binding protein ","SPO_RS13485",1
"SPO2659",1.1528,"SPO2659","cysteate ABC transporter, permease protein ","SPO_RS13490",1
"SPO2661",0.9668,"SPO2661","cysteate ABC transporter, ATP-binding protein ","SPO_RS13500",1
"SPO2662",0,"SPO2662","aspartate racemase, putative","SPO_RS13505",0
"SPO2663",0.806,"aspA","aspartate ammonia-lyase","SPO_RS13510",1
"SPO2664",1.0006,"SPO2664","polar amino acid uptake family ABC transporter, ATP-binding protein","SPO_RS13515",1
"SPO2665",0.578,"SPO2665","polar amino acid uptake family ABC transporter, permease protein","SPO_RS13520",1
"SPO2666",0.3128,"SPO2666","polar amino acid uptake family ABC transporter, permease protein","SPO_RS13525",1
"SPO2667",0.5726,"SPO2667","polar amino acid uptake family ABC transporter, periplasmic substrate-binding protein","SPO_RS13530",1
"SPO2668",0.2518,"SPO2668","transcriptional regulator, LysR family","SPO_RS13535",1
"SPO2669",0.9918,"SPO2669","oxidoreductase, 2OG-Fe(II) oxygenase family","SPO_RS13540",1
"SPO2670",1.0054,"alr","alanine racemase","SPO_RS13545",1
"SPO2671",0.1472,"SPO2671","membrane protein","SPO_RS13550",0.874424960505529
"SPO2673",0.5848,"SPO2673","paraquat-inducible protein A, putative","SPO_RS13560",1
"SPO2674",0.9786,"radA","DNA repair protein RadA","SPO_RS13565",1
"SPO2675",0.8752,"SPO2675","CvpA family protein","SPO_RS13570",1
"SPO2677",0,"purF","amidophosphoribosyltransferase","SPO_RS13580",0
"SPO2679",0.8604,"SPO2679","oxidoreductase, short-chain dehydrogenase/reductase family","SPO_RS13590",1
"SPO2680",0.5864,"SPO2680","hypothetical protein","SPO_RS13595",1
"SPO2681",0.6068,"tatC","twin-arginine translocation protein TatC","SPO_RS13600",1
"SPO2685",0.7468,"SPO2685","hypothetical protein","SPO_RS13620",1
"SPO2687",0.6898,"pcm-2","protein-L-isoaspartate O-methyltransferase","SPO_RS13630",1
"SPO2688",0.4958,"surE","acid phosphatase SurE","SPO_RS13635",1
"SPO2690",0.858,"SPO2690","hypothetical protein","SPO_RS13645",1
"SPO2691",0.8894,"SPO2691","hypothetical protein","SPO_RS13650",1
"SPO2692",0.783,"SPO2692","oxidoreductase, short chain dehydrogenase/reductase family","SPO_RS13655",1
"SPO2693",0.3436,"SPO2693","hypothetical protein","SPO_RS13660",1
"SPO2694",0.1726,"SPO2694","cytochrome c'","SPO_RS13665",0.95124255952381
"SPO2695",0.582,"SPO2695","peptide chain release factor 3","SPO_RS13670",1
"SPO2696",0.4922,"SPO2696","beta-lactamase, putative","SPO_RS13675",1
"SPO2697",0.697,"SPO2697","acyl-CoA synthetase, putative","SPO_RS13680",1
"SPO2698",1.0078,"SPO2698","acyl-CoA dehydrogenase family protein","SPO_RS13685",1
"SPO2699",1.0038,"SPO2699","possible carnitine uptake; opine/polyamine transporter, permease","SPO_RS13690",1
"SPO2700",0.9332,"SPO2700","possible carnitine uptake; opine/polyamine transporter, permease","SPO_RS13695",1
"SPO2701",0.524,"SPO2701","possible carnitine uptake; opine/polyamine transporter, periplasmic binding protein","SPO_RS13700",1
"SPO2702",0.2264,"SPO2702","possible carnitine uptake; opine/polyamine transporter, ATP binding protein","SPO_RS13705",1
"SPO2703",0.1346,"SPO2703","hypothetical protein","SPO_RS13710",0.874424960505529
"SPO2704",0.2698,"SPO2704","possible carnitine degradation regulator","SPO_RS13715",1
"SPO2705",NA,"SPO2705","carnitine 3-dehydrogenase","SPO_RS13720",NA
"SPO2707",0.1206,"SPO2707","flavin dependent oxidoreductase","SPO_RS13730",0.843971590909091
"SPO2708",0,"SPO2708","carnitine dehydratase","SPO_RS13735",0
"SPO2709",0.7458,"SPO2709","endoribonuclease L-PSP, putative","SPO_RS13740",1
"SPO2710",0.8826,"SPO2710","3-oxoadipate enol-lactonase family protein","SPO_RS13745",1
"SPO2711",1.1676,"caiB","Crotonobetainyl-CoA:carnitine CoA-transferase CaiB","SPO_RS13750",1
"SPO2712",1.006,"SPO2712","hypothetical protein","SPO_RS13755",1
"SPO2713",0.4126,"secA2","Protein translocase subunit SecA 2","SPO_RS13760",1
"SPO2714",0.654,"SPO2714","peptidase, M50 family","SPO_RS13765",1
"SPO2715",0.1154,"SPO2715","GAF domain protein","SPO_RS13770",0.839901923076923
"SPO2716",0.9976,"SPO2716","type I secretion target repeat protein","SPO_RS13775",1
"SPO2717",0.1128,"SPO2717","SapC protein, putative","SPO_RS13780",0.839901923076923
"SPO2718",0.616,"SPO2718","hypothetical protein","SPO_RS13785",1
"SPO2719",1.0256,"SPO2719","hypothetical protein","SPO_RS13790",1
"SPO2720",0.4896,"SPO2720","hypothetical protein","",1
"SPO2721",0.3142,"SPO2721","hypothetical protein","SPO_RS13805",1
"SPO2722",0.1938,"SPO2722","hypothetical protein","SPO_RS13810",1
"SPO2723",0.454,"SPO2723","hypothetical protein","SPO_RS13815",1
"SPO2724",1.4262,"SPO2724","hypothetical protein","SPO_RS13825",1
"SPO2726",0.5522,"SPO2726","hypothetical protein","SPO_RS13840",1
"SPO2731",0.572,"SPO2731","ISSpo7, transposase","SPO_RS22590",1
"SPO2733",0.9936,"hsdM","type I restriction-modification system, M subunit","SPO_RS13880",1
"SPO2734",0,"hsdS","type I restriction-modification system, S subunit","SPO_RS13885",0
